datetime,KQ.i@CZCE.MA.open,KQ.i@CZCE.MA.high,KQ.i@CZCE.MA.low,KQ.i@CZCE.MA.close,KQ.i@CZCE.MA.volume,KQ.i@CZCE.MA.open_oi,KQ.i@CZCE.MA.close_oi
2018-04-26 22:00:00.000000000,2687.149,2688.149,2675.817,2683.587,85114,739770,729714
2018-04-26 23:00:00.000000000,2683.587,2683.587,2679.105,2680.915,23548,729714,725534
2018-04-27 09:00:00.000000000,2681.821,2697.239,2678.726,2686.527,149322,725534,727628
2018-04-27 10:00:00.000000000,2686.527,2692.262,2677.579,2681.555,54638,727628,729756
2018-04-27 11:00:00.000000000,2681.555,2684.345,2674.544,2680.97,62426,729756,734184
2018-04-27 13:00:00.000000000,2680.97,2690.689,2677.931,2689.784,47384,734184,740642
2018-04-27 14:00:00.000000000,2689.784,2693.749,2679.923,2691.563,101436,740642,743164
2018-05-02 09:00:00.000000000,2686.946,2724.851,2685.198,2709.044,242742,743164,755158
2018-05-02 10:00:00.000000000,2709.044,2711.765,2692.226,2696.691,111846,755158,762096
2018-05-02 11:00:00.000000000,2696.691,2698.61,2677.678,2683.733,102576,762096,770884
2018-05-02 13:00:00.000000000,2683.733,2701.257,2683.733,2701.257,77576,770884,783840
2018-05-02 14:00:00.000000000,2701.257,2722.816,2695.368,2712.847,262570,783840,816586
2018-05-02 21:00:00.000000000,2712.656,2718.764,2703.066,2713.864,125036,816586,814628
2018-05-02 22:00:00.000000000,2713.864,2717.015,2706.137,2714.941,57590,814628,813152
2018-05-02 23:00:00.000000000,2714.941,2715.856,2709.96,2711.037,19050,813152,808580
2018-05-03 09:00:00.000000000,2714.698,2718.838,2705.974,2714.203,90904,808580,814234
2018-05-03 10:00:00.000000000,2714.203,2725.997,2696.526,2703.112,160440,814234,808988
2018-05-03 11:00:00.000000000,2703.112,2709.09,2703.112,2708.928,34258,808988,813608
2018-05-03 13:00:00.000000000,2708.013,2709.924,2699.37,2703.374,42086,813608,825498
2018-05-03 14:00:00.000000000,2703.374,2715.383,2702.377,2709.582,83888,825498,831090
2018-05-03 21:00:00.000000000,2710.688,2734.008,2707.955,2718.661,258226,831090,833618
2018-05-03 22:00:00.000000000,2718.661,2721.48,2712.338,2719.315,65804,833618,830636
2018-05-03 23:00:00.000000000,2719.315,2726.12,2718.404,2725.209,35720,830636,830140
2018-05-04 09:00:00.000000000,2726.12,2772.821,2726.12,2765.354,398348,830140,932444
2018-05-04 10:00:00.000000000,2765.354,2766.35,2748.843,2750.922,104760,932444,940344
2018-05-04 11:00:00.000000000,2750.922,2755.648,2745.767,2750.665,55366,940344,946038
2018-05-04 13:00:00.000000000,2749.84,2762.367,2749.754,2762.367,51848,946038,965808
2018-05-04 14:00:00.000000000,2762.367,2768.046,2756.473,2764.488,141198,965808,990372
2018-05-04 21:00:00.000000000,2760.082,2769.056,2749.434,2757.091,139836,990372,964434
2018-05-04 22:00:00.000000000,2757.091,2765.177,2754.128,2756.203,63642,964434,954432
2018-05-04 23:00:00.000000000,2756.203,2762.942,2756.203,2761.028,27768,954432,948340
2018-05-07 09:00:00.000000000,2762.863,2778.736,2743.64,2759.591,234406,948340,926074
2018-05-07 10:00:00.000000000,2759.591,2785.198,2759.591,2780.853,140854,926074,962678
2018-05-07 11:00:00.000000000,2780.853,2780.853,2770.399,2772.391,54898,962678,966954
2018-05-07 13:00:00.000000000,2772.391,2778.33,2767.442,2772.508,45168,966954,971266
2018-05-07 14:00:00.000000000,2772.508,2781.858,2764.31,2769.536,105608,971266,982480
2018-05-07 21:00:00.000000000,2774.406,2780.299,2759.467,2768.44,120744,982480,975872
2018-05-07 22:00:00.000000000,2768.44,2772.25,2763.279,2767.267,43766,975872,973694
2018-05-07 23:00:00.000000000,2767.267,2770.898,2766.091,2768.231,21058,973694,970850
2018-05-08 09:00:00.000000000,2767.234,2770.403,2756.535,2768.499,99218,970850,952990
2018-05-08 10:00:00.000000000,2768.499,2774.302,2753.814,2760.615,90346,952990,956102
2018-05-08 11:00:00.000000000,2760.615,2762.609,2750.645,2762.609,59158,956102,954990
2018-05-08 13:00:00.000000000,2761.79,2769.499,2757.802,2766.508,48662,954990,968004
2018-05-08 14:00:00.000000000,2766.508,2770.942,2761.879,2769.037,75394,968004,976780
2018-05-08 21:00:00.000000000,2768.112,2792.647,2759.768,2784.041,321004,976780,997184
2018-05-08 22:00:00.000000000,2784.041,2786.442,2774.569,2777.377,98826,997184,992578
2018-05-08 23:00:00.000000000,2777.377,2777.469,2737.402,2748.553,210926,992578,975062
2018-05-09 09:00:00.000000000,2762.512,2791.164,2762.512,2786.966,224410,975062,1024284
2018-05-09 10:00:00.000000000,2786.966,2787.058,2778.084,2781.626,61660,1024284,1028124
2018-05-09 11:00:00.000000000,2781.626,2784.313,2772.807,2784.313,40140,1028124,1026052
2018-05-09 13:00:00.000000000,2784.405,2786.124,2774.526,2778.606,41002,1026052,1036518
2018-05-09 14:00:00.000000000,2778.606,2779.695,2769.907,2778.869,89838,1036518,1043676
2018-05-09 21:00:00.000000000,2786.157,2800.738,2783.594,2785.778,167356,1043676,1035168
2018-05-09 22:00:00.000000000,2785.778,2790.575,2780.886,2786.492,75648,1035168,1021296
2018-05-09 23:00:00.000000000,2786.492,2790.575,2780.603,2789.768,37310,1021296,1010896
2018-05-10 09:00:00.000000000,2791.667,2797.462,2778.178,2783.115,141816,1010896,992884
2018-05-10 10:00:00.000000000,2783.115,2788.007,2781.12,2782.402,38318,992884,990428
2018-05-10 11:00:00.000000000,2782.402,2788.196,2779.315,2786.107,43866,990428,990204
2018-05-10 13:00:00.000000000,2785.204,2787.01,2774.612,2780.501,66590,990204,1003470
2018-05-10 14:00:00.000000000,2780.501,2786.822,2776.607,2785.919,88906,1003470,1020934
2018-05-10 21:00:00.000000000,2778.172,2783.253,2758.467,2765.302,240188,1020934,1000734
2018-05-10 22:00:00.000000000,2765.302,2776.177,2761.504,2775.275,100616,1000734,991042
2018-05-10 23:00:00.000000000,2775.275,2776.177,2770.099,2771.191,34998,991042,987420
2018-05-11 09:00:00.000000000,2773.186,2778.267,2763.403,2777.079,118482,987420,996166
2018-05-11 10:00:00.000000000,2777.079,2777.079,2769.387,2772.474,33510,996166,998990
2018-05-11 11:00:00.000000000,2772.474,2793.271,2769.482,2792.274,69866,998990,1003702
2018-05-11 13:00:00.000000000,2792.369,2799.541,2790.636,2794.605,116664,1003702,1034482
2018-05-11 14:00:00.000000000,2794.605,2803.2,2789.428,2797.406,120956,1034482,1056688
2018-05-11 21:00:00.000000000,2798.5,2809.165,2791.305,2799.191,152626,1056688,1036666
2018-05-11 22:00:00.000000000,2799.191,2802.183,2793.301,2800.376,44812,1036666,1025042
2018-05-11 23:00:00.000000000,2800.376,2807.076,2796.199,2805.082,45230,1025042,1018022
2018-05-14 09:00:00.000000000,2803.087,2818.54,2799.871,2811.031,173674,1018022,1020390
2018-05-14 10:00:00.000000000,2811.031,2817.637,2810.127,2815.924,38994,1020390,1023516
2018-05-14 11:00:00.000000000,2815.924,2821.192,2813.025,2817.355,51832,1023516,1037148
2018-05-14 13:00:00.000000000,2816.451,2818.634,2792.326,2793.324,121702,1037148,1048942
2018-05-14 14:00:00.000000000,2793.324,2796.214,2771.749,2776.547,238058,1048942,1042728
2018-05-14 21:00:00.000000000,2781.411,2790.575,2772.715,2788.767,154294,1042728,1016196
2018-05-14 22:00:00.000000000,2788.767,2800.363,2787.77,2792.664,89190,1016196,1003480
2018-05-14 23:00:00.000000000,2792.664,2798.555,2791.853,2795.656,29776,1003480,997044
2018-05-15 09:00:00.000000000,2795.656,2821.652,2782.222,2807.251,294582,997044,1001384
2018-05-15 10:00:00.000000000,2807.251,2814.514,2796.961,2796.961,110668,1001384,1013702
2018-05-15 11:00:00.000000000,2796.961,2809.647,2796.868,2808.743,33306,1013702,1016738
2018-05-15 13:00:00.000000000,2808.743,2809.46,2800.764,2804.66,29860,1016738,1022642
2018-05-15 14:00:00.000000000,2804.66,2813.543,2801.574,2812.639,79122,1022642,1030922
2018-05-15 21:00:00.000000000,2820.098,2850.44,2817.106,2835.381,399890,1030922,1051118
2018-05-15 22:00:00.000000000,2835.381,2849.569,2831.584,2841.686,134688,1051118,1060140
2018-05-15 23:00:00.000000000,2841.686,2865.336,2836.602,2858.867,156844,1060140,1091158
2018-05-16 09:00:00.000000000,2863.564,2878.4,2849.599,2864.338,253548,1091158,1129138
2018-05-16 10:00:00.000000000,2864.338,2866.43,2850.567,2855.458,82068,1129138,1127952
2018-05-16 11:00:00.000000000,2855.458,2866.237,2854.46,2865.142,40342,1127952,1130500
2018-05-16 13:00:00.000000000,2865.336,2892.656,2861.123,2884.869,97596,1130500,1141726
2018-05-16 14:00:00.000000000,2884.869,2884.869,2836.185,2844.165,279160,1141726,1122462
2018-05-16 21:00:00.000000000,2845.418,2851.101,2836.015,2847.004,144676,1122462,1096512
2018-05-16 22:00:00.000000000,2847.004,2860.901,2843.007,2850.708,106178,1096512,1068486
2018-05-16 23:00:00.000000000,2850.708,2856.705,2847.909,2854.003,29104,1068486,1061468
2018-05-17 09:00:00.000000000,2857.704,2865.209,2850.506,2852.407,124092,1061468,1053144
2018-05-17 10:00:00.000000000,2852.407,2854.405,2841.51,2852.304,70476,1053144,1049130
2018-05-17 11:00:00.000000000,2852.304,2861.103,2850.305,2860.104,36836,1049130,1053378
2018-05-17 13:00:00.000000000,2860.104,2861.205,2852.104,2854.103,44708,1053378,1058242
2018-05-17 14:00:00.000000000,2854.103,2856.101,2840.595,2845.099,120324,1058242,1063472
2018-05-17 21:00:00.000000000,2851.052,2854.149,2830.552,2838.448,193446,1063472,1030272
2018-05-17 22:00:00.000000000,2838.448,2846.433,2836.65,2842.541,81062,1030272,1022312
2018-05-17 23:00:00.000000000,2842.541,2846.528,2840.54,2844.535,25340,1022312,1019072
2018-05-18 09:00:00.000000000,2842.739,2859.432,2836.155,2836.953,193076,1019072,1036272
2018-05-18 10:00:00.000000000,2836.953,2844.945,2832.962,2833.849,67640,1036272,1042056
2018-05-18 11:00:00.000000000,2833.849,2840.641,2823.952,2828.75,66978,1042056,1047684
2018-05-18 13:00:00.000000000,2829.648,2833.646,2822.755,2829.942,54454,1047684,1059300
2018-05-18 14:00:00.000000000,2829.942,2840.632,2829.84,2834.042,88176,1059300,1070908
2018-05-18 21:00:00.000000000,2827.76,2834.004,2812.44,2830.113,165566,1070908,1032960
2018-05-18 22:00:00.000000000,2830.113,2831.009,2821.227,2826.121,56894,1032960,1020632
2018-05-18 23:00:00.000000000,2826.121,2827.118,2818.44,2822.33,39572,1020632,1007522
2018-05-21 09:00:00.000000000,2823.226,2829.111,2805.634,2814.621,187616,1007522,1004418
2018-05-21 10:00:00.000000000,2814.621,2828.306,2808.732,2827.107,102310,1004418,1018972
2018-05-21 11:00:00.000000000,2827.107,2832.106,2817.642,2819.839,52134,1018972,1024580
2018-05-21 13:00:00.000000000,2819.839,2823.901,2815.733,2819.215,39530,1024580,1030168
2018-05-21 14:00:00.000000000,2819.215,2829.092,2819.11,2820.407,73548,1030168,1030820
2018-05-21 21:00:00.000000000,2819.484,2847.98,2817.49,2830.733,195406,1030820,1019472
2018-05-21 22:00:00.000000000,2830.733,2834.723,2819.74,2823.044,91362,1019472,1002526
2018-05-21 23:00:00.000000000,2823.044,2824.724,2811.944,2819.934,76038,1002526,988542
2018-05-22 09:00:00.000000000,2820.826,2829.724,2790.942,2796.037,241230,988542,976924
2018-05-22 10:00:00.000000000,2796.037,2799.822,2784.044,2794.923,96110,976924,978774
2018-05-22 11:00:00.000000000,2794.923,2796.025,2789.93,2793.917,25050,978774,983434
2018-05-22 13:00:00.000000000,2794.81,2794.81,2781.158,2786.499,57326,983434,986266
2018-05-22 14:00:00.000000000,2786.499,2799.16,2783.505,2790.49,90398,986266,984498
2018-05-22 21:00:00.000000000,2788.261,2792.334,2767.932,2788.138,147336,984498,959964
2018-05-22 22:00:00.000000000,2788.138,2799.995,2788.138,2793.026,72878,959964,953086
2018-05-22 23:00:00.000000000,2793.026,2795.911,2787.915,2788.807,31650,953086,946136
2018-05-23 09:00:00.000000000,2786.919,2796.106,2777.343,2789.342,140218,946136,919546
2018-05-23 10:00:00.000000000,2789.342,2793.434,2773.894,2775.666,79398,919546,915750
2018-05-23 11:00:00.000000000,2775.666,2782.111,2774.774,2778.658,36710,915750,911736
2018-05-23 13:00:00.000000000,2778.658,2789.007,2771.894,2785.107,73068,911736,918704
2018-05-23 14:00:00.000000000,2785.107,2788.803,2781.227,2784.342,58680,918704,921866
2018-05-23 21:00:00.000000000,2783.582,2791.902,2778.176,2788.367,94152,921866,912230
2018-05-23 22:00:00.000000000,2788.367,2788.475,2778.592,2783.569,67992,912230,903122
2018-05-23 23:00:00.000000000,2783.569,2784.671,2780.583,2783.676,17034,903122,899392
2018-05-24 09:00:00.000000000,2783.676,2787.229,2761.826,2772.039,201910,899392,872230
2018-05-24 10:00:00.000000000,2772.039,2781.904,2771.151,2775.039,75674,872230,882972
2018-05-24 11:00:00.000000000,2775.039,2776.034,2771.249,2772.151,21258,882972,886458
2018-05-24 13:00:00.000000000,2772.151,2782.788,2770.482,2781.021,49756,886458,900468
2018-05-24 14:00:00.000000000,2781.021,2781.904,2775.043,2777.941,62194,900468,907498
2018-05-24 21:00:00.000000000,2772.824,2804.316,2772.824,2802.442,258738,907498,875390
2018-05-24 22:00:00.000000000,2802.442,2807.198,2796.443,2798.237,70770,875390,877680
2018-05-24 23:00:00.000000000,2798.237,2802.989,2797.233,2800.326,21234,877680,874230
2018-05-25 09:00:00.000000000,2801.994,2803.984,2784.589,2791.35,113468,874230,873304
2018-05-25 10:00:00.000000000,2791.35,2796.121,2782.384,2785.481,55090,873304,873328
2018-05-25 11:00:00.000000000,2785.481,2786.379,2779.716,2780.599,34368,873328,872092
2018-05-25 13:00:00.000000000,2780.706,2786.594,2779.604,2782.384,28490,872092,878478
2018-05-25 14:00:00.000000000,2782.384,2782.384,2729.618,2731.394,367198,878478,869074
2018-05-25 21:00:00.000000000,2721.034,2732.97,2717.917,2729.438,174358,869074,818650
2018-05-25 22:00:00.000000000,2729.438,2736.418,2727.935,2731.214,56380,818650,811392
2018-05-25 23:00:00.000000000,2731.214,2731.331,2727.584,2730.443,27060,811392,806378
2018-05-28 09:00:00.000000000,2728.569,2741.408,2722.345,2728.243,143892,806378,792298
2018-05-28 10:00:00.000000000,2728.243,2735.223,2725.335,2730.228,45202,792298,792174
2018-05-28 11:00:00.000000000,2730.228,2737.087,2729.355,2734.102,24944,792174,791918
2018-05-28 13:00:00.000000000,2734.102,2739.087,2733.223,2735.574,29866,791918,796514
2018-05-28 14:00:00.000000000,2735.574,2743.843,2735.457,2739.863,70786,796514,803724
2018-05-28 21:00:00.000000000,2739.92,2745.984,2731.921,2739.013,88042,803724,789180
2018-05-28 22:00:00.000000000,2739.013,2743.001,2737.152,2737.163,36854,789180,783388
2018-05-28 23:00:00.000000000,2737.163,2739.892,2736.025,2736.898,7892,783388,780326
2018-05-29 09:00:00.000000000,2739.516,2748.758,2737.406,2746.139,84842,780326,761246
2018-05-29 10:00:00.000000000,2746.139,2750.851,2742.019,2743.013,52440,761246,761268
2018-05-29 11:00:00.000000000,2743.013,2748.874,2743.013,2745.25,17716,761268,764514
2018-05-29 13:00:00.000000000,2745.371,2751.491,2744.377,2749.503,43680,764514,776452
2018-05-29 14:00:00.000000000,2749.503,2754.37,2744.769,2748.769,81142,776452,779446
2018-05-29 21:00:00.000000000,2752.188,2766.64,2751.323,2756.284,140890,779446,761154
2018-05-29 22:00:00.000000000,2756.284,2759.929,2740.973,2740.973,74636,761154,763488
2018-05-29 23:00:00.000000000,2740.973,2748.543,2739.974,2745.813,28124,763488,759788
2018-05-30 09:00:00.000000000,2745.813,2759.382,2729.251,2753.407,179074,759788,768314
2018-05-30 10:00:00.000000000,2753.407,2757.518,2748.918,2749.912,36918,768314,774686
2018-05-30 11:00:00.000000000,2749.912,2749.924,2735.226,2741.189,52786,774686,786402
2018-05-30 13:00:00.000000000,2741.189,2745.807,2736.232,2742.078,42150,786402,799576
2018-05-30 14:00:00.000000000,2742.078,2750.071,2723.876,2725.606,162444,799576,822374
2018-05-30 21:00:00.000000000,2724.592,2739.833,2724.592,2734.839,98142,822374,810750
2018-05-30 22:00:00.000000000,2734.839,2771.487,2734.839,2767.996,215198,810750,792000
2018-05-30 23:00:00.000000000,2767.996,2780.912,2763.529,2775.676,109800,792000,798646
2018-05-31 09:00:00.000000000,2773.936,2780.669,2760.926,2767.269,128680,798646,791724
2018-05-31 10:00:00.000000000,2767.269,2772.398,2759.571,2759.695,67068,791724,792836
2018-05-31 11:00:00.000000000,2759.695,2765.31,2758.701,2762.056,37906,792836,789862
2018-05-31 13:00:00.000000000,2762.056,2770.788,2761.31,2769.155,40398,789862,798458
2018-05-31 14:00:00.000000000,2769.155,2774.9,2757.44,2766.066,116448,798458,811036
2018-05-31 21:00:00.000000000,2764.409,2779.783,2755.244,2758.089,187642,811036,788534
2018-05-31 22:00:00.000000000,2758.089,2765.08,2744.248,2756.104,146426,788534,787386
2018-05-31 23:00:00.000000000,2756.104,2771.638,2756.104,2762.948,60806,787386,787266
2018-06-01 09:00:00.000000000,2762.092,2768.495,2757.514,2766.802,81792,787266,797180
2018-06-01 10:00:00.000000000,2766.802,2775.076,2762.387,2770.615,66866,797180,811814
2018-06-01 11:00:00.000000000,2770.615,2783.468,2769.656,2778.606,121896,811814,850920
2018-06-01 13:00:00.000000000,2778.6,2780.474,2770.211,2774.045,46810,850920,857390
2018-06-01 14:00:00.000000000,2774.045,2802.168,2772.194,2801.306,241600,857390,908680
2018-06-01 21:00:00.000000000,2798.802,2805.954,2790.034,2797.633,166404,908680,874892
2018-06-01 22:00:00.000000000,2797.633,2798.504,2785.793,2797.771,73718,874892,860572
2018-06-01 23:00:00.000000000,2797.771,2805.033,2796.183,2805.033,41490,860572,864452
2018-06-04 09:00:00.000000000,2804.167,2805.504,2780.312,2782.045,149424,864452,845312
2018-06-04 10:00:00.000000000,2782.045,2789.173,2781.179,2786.916,47184,845312,847278
2018-06-04 11:00:00.000000000,2786.916,2792.767,2783.04,2790.782,27076,847278,849390
2018-06-04 13:00:00.000000000,2791.772,2792.029,2776.184,2779.168,54374,849390,851368
2018-06-04 14:00:00.000000000,2779.168,2783.163,2772.441,2779.297,98068,851368,852694
2018-06-04 21:00:00.000000000,2779.7,2779.7,2764.007,2773.406,129690,852694,823614
2018-06-04 22:00:00.000000000,2773.406,2778.682,2768.383,2775.526,49284,823614,819352
2018-06-04 23:00:00.000000000,2775.526,2776.376,2770.695,2770.695,18506,819352,812860
2018-06-05 09:00:00.000000000,2771.833,2774.132,2752.182,2757.325,162188,812860,797688
2018-06-05 10:00:00.000000000,2757.325,2757.325,2740.232,2752.607,136990,797688,808464
2018-06-05 11:00:00.000000000,2752.607,2760.139,2748.614,2760.139,45244,808464,808040
2018-06-05 13:00:00.000000000,2759.289,2760.139,2751.031,2756.457,34380,808040,821848
2018-06-05 14:00:00.000000000,2756.457,2757.307,2746.776,2751.481,85006,821848,831080
2018-06-05 21:00:00.000000000,2748.954,2756.878,2747.086,2751.646,98072,831080,818164
2018-06-05 22:00:00.000000000,2751.646,2760.217,2748.514,2757.079,52216,818164,810784
2018-06-05 23:00:00.000000000,2757.079,2757.928,2752.79,2757.066,18698,810784,807702
2018-06-06 09:00:00.000000000,2760.613,2767.021,2754.796,2757.752,107894,807702,789134
2018-06-06 10:00:00.000000000,2757.752,2762.878,2756.621,2760.187,32130,789134,791188
2018-06-06 11:00:00.000000000,2760.187,2761.325,2752.785,2754.916,35316,791188,789890
2018-06-06 13:00:00.000000000,2754.916,2757.614,2744.54,2748.936,67350,789890,790406
2018-06-06 14:00:00.000000000,2748.936,2758.269,2747.61,2757.42,84390,790406,782594
2018-06-06 21:00:00.000000000,2755.81,2779.393,2754.656,2774.597,205308,782594,773394
2018-06-06 22:00:00.000000000,2774.597,2781.905,2772.919,2776.093,95290,773394,777820
2018-06-06 23:00:00.000000000,2776.093,2786.861,2776.093,2786.861,37946,777820,779240
2018-06-07 09:00:00.000000000,2786.861,2805.348,2784.055,2799.358,221718,779240,812536
2018-06-07 10:00:00.000000000,2799.358,2813.674,2799.358,2805.361,157924,812536,852510
2018-06-07 11:00:00.000000000,2805.361,2807.668,2801.023,2806.01,30580,852510,860544
2018-06-07 13:00:00.000000000,2806.842,2830.469,2803.017,2819.162,171526,860544,920738
2018-06-07 14:00:00.000000000,2819.162,2822.808,2804.02,2822.641,207186,920738,946300
2018-06-07 21:00:00.000000000,2821.808,2825.808,2808.289,2817.421,167648,946300,927212
2018-06-07 22:00:00.000000000,2817.421,2831.632,2814.134,2829.25,86066,927212,923144
2018-06-07 23:00:00.000000000,2829.25,2829.25,2820.431,2825.973,36080,923144,916360
2018-06-08 09:00:00.000000000,2827.664,2827.664,2805.118,2814.942,143654,916360,896920
2018-06-08 10:00:00.000000000,2814.942,2824.936,2811.719,2812.709,80480,896920,905042
2018-06-08 11:00:00.000000000,2812.709,2828.011,2806.879,2827.166,98102,905042,903954
2018-06-08 13:00:00.000000000,2825.474,2826.32,2817.193,2817.751,36644,903954,903132
2018-06-08 14:00:00.000000000,2817.751,2825.054,2810.432,2814.586,111062,903132,905132
2018-06-08 21:00:00.000000000,2815.043,2850.494,2798.903,2803.54,425478,905132,897806
2018-06-08 22:00:00.000000000,2803.54,2818.511,2802.54,2810.06,128944,897806,900254
2018-06-08 23:00:00.000000000,2810.06,2813.71,2803.365,2811.868,45670,900254,895534
2018-06-11 09:00:00.000000000,2811.032,2815.828,2795.868,2814.992,143234,895534,900120
2018-06-11 10:00:00.000000000,2814.992,2836.797,2813.167,2833.634,142384,900120,940680
2018-06-11 11:00:00.000000000,2833.634,2840.622,2831.487,2833.645,60814,940680,950714
2018-06-11 13:00:00.000000000,2833.645,2833.821,2823.493,2826.318,43806,950714,948078
2018-06-11 14:00:00.000000000,2826.318,2838.154,2823.651,2837.317,82770,948078,954490
2018-06-11 21:00:00.000000000,2835.685,2856.655,2834.85,2842.487,184840,954490,947496
2018-06-11 22:00:00.000000000,2842.487,2851.109,2840.498,2849.806,62664,947496,943954
2018-06-11 23:00:00.000000000,2849.806,2850.125,2835.132,2847.295,61724,943954,928940
2018-06-12 09:00:00.000000000,2845.625,2847.966,2831.34,2835.493,93676,928940,917376
2018-06-12 10:00:00.000000000,2835.493,2836.647,2825.989,2831.505,69148,917376,908506
2018-06-12 11:00:00.000000000,2831.505,2837.477,2827.659,2835.658,30918,908506,906238
2018-06-12 13:00:00.000000000,2836.493,2845.79,2836.148,2842.301,46890,906238,911616
2018-06-12 14:00:00.000000000,2842.301,2868.106,2840.488,2861.108,174176,911616,946156
2018-06-12 21:00:00.000000000,2858.048,2858.879,2846.398,2856.565,114614,946156,917122
2018-06-12 22:00:00.000000000,2856.565,2863.037,2849.218,2853.375,59554,917122,906564
2018-06-12 23:00:00.000000000,2853.375,2858.363,2850.543,2857.369,14036,906564,902658
2018-06-13 09:00:00.000000000,2855.055,2858.195,2830.736,2840.381,152706,902658,879806
2018-06-13 10:00:00.000000000,2840.381,2857.363,2839.712,2850.207,69226,879806,900146
2018-06-13 11:00:00.000000000,2850.207,2852.69,2842.404,2847.882,36898,900146,905656
2018-06-13 13:00:00.000000000,2846.725,2852.685,2843.725,2844.876,26564,905656,914896
2018-06-13 14:00:00.000000000,2844.876,2845.708,2829.231,2834.214,115418,914896,920526
2018-06-13 21:00:00.000000000,2836.826,2842.099,2823.314,2829.636,159288,920526,890046
2018-06-13 22:00:00.000000000,2829.636,2838.284,2828.643,2834.446,58226,890046,879620
2018-06-13 23:00:00.000000000,2834.446,2841.266,2834.446,2838.642,30186,879620,877938
2018-06-14 09:00:00.000000000,2837.982,2852.605,2828.648,2848.618,134510,877938,888502
2018-06-14 10:00:00.000000000,2848.618,2853.113,2840.636,2845.457,55132,888502,893696
2018-06-14 11:00:00.000000000,2845.457,2849.277,2832.66,2833.487,54028,893696,896158
2018-06-14 13:00:00.000000000,2832.66,2836.625,2827.816,2829.637,52942,896158,900878
2018-06-14 14:00:00.000000000,2829.637,2831.625,2818.007,2828.15,161358,900878,910444
2018-06-14 21:00:00.000000000,2830.99,2843.263,2828.813,2835.264,123050,910444,892122
2018-06-14 22:00:00.000000000,2835.264,2836.258,2825.892,2827.057,82256,892122,879920
2018-06-14 23:00:00.000000000,2827.057,2829.685,2821.235,2827.697,41666,879920,868150
2018-06-15 09:00:00.000000000,2828.52,2831.045,2818.893,2827.76,76226,868150,857084
2018-06-15 10:00:00.000000000,2827.76,2839.027,2824.766,2836.198,73968,857084,870264
2018-06-15 11:00:00.000000000,2836.198,2838.021,2832.033,2834.198,25318,870264,872688
2018-06-15 13:00:00.000000000,2834.027,2836.21,2824.034,2829.375,50088,872688,877128
2018-06-15 14:00:00.000000000,2829.375,2849.014,2827.37,2846.546,118502,877128,891080
2018-06-19 09:00:00.000000000,2842.349,2843.554,2777.49,2795.588,318020,891080,816860
2018-06-19 10:00:00.000000000,2795.588,2801.389,2784.918,2784.918,89544,816860,810944
2018-06-19 11:00:00.000000000,2784.918,2791.253,2782.919,2789.066,53384,810944,817948
2018-06-19 13:00:00.000000000,2788.24,2791.39,2781.427,2782.595,58532,817948,830842
2018-06-19 14:00:00.000000000,2782.595,2797.401,2782.595,2787.067,122698,830842,829982
2018-06-19 21:00:00.000000000,2789.996,2794.988,2769.756,2790.518,192970,829982,795082
2018-06-19 22:00:00.000000000,2790.518,2801.356,2788.184,2793.525,64452,795082,788382
2018-06-19 23:00:00.000000000,2793.525,2797.162,2789.727,2794.156,19862,788382,785074
2018-06-20 09:00:00.000000000,2794.975,2805.141,2791.552,2800.357,99986,785074,789516
2018-06-20 10:00:00.000000000,2800.357,2804.35,2795.914,2799.371,42498,789516,792306
2018-06-20 11:00:00.000000000,2799.371,2801.183,2797.197,2799.002,14522,792306,791318
2018-06-20 13:00:00.000000000,2799.002,2809.625,2797.365,2805.619,63994,791318,795658
2018-06-20 14:00:00.000000000,2805.619,2808.25,2797.941,2801.746,71254,795658,800966
2018-06-20 21:00:00.000000000,2804.07,2808.676,2789.784,2791.583,123312,800966,787088
2018-06-20 22:00:00.000000000,2791.583,2796.575,2789.598,2793.954,52266,787088,779838
2018-06-20 23:00:00.000000000,2793.954,2799.479,2792.961,2797.324,21708,779838,777396
2018-06-21 09:00:00.000000000,2797.324,2802.108,2787.155,2799.124,134346,777396,771250
2018-06-21 10:00:00.000000000,2799.124,2803.108,2791.324,2791.502,47570,771250,781388
2018-06-21 11:00:00.000000000,2791.502,2795.961,2790.517,2792.324,21914,781388,785608
2018-06-21 13:00:00.000000000,2791.51,2791.68,2778.46,2781.896,105490,785608,795660
2018-06-21 14:00:00.000000000,2781.896,2782.445,2756.573,2758.484,197958,795660,809826
2018-06-21 21:00:00.000000000,2756.362,2762.959,2743.811,2751.218,182052,809826,783404
2018-06-21 22:00:00.000000000,2751.218,2756.792,2750.028,2754.807,54820,783404,772848
2018-06-21 23:00:00.000000000,2754.807,2755.99,2750.021,2752.618,18262,772848,768992
2018-06-22 09:00:00.000000000,2752.195,2758.638,2742.439,2755.866,118408,768992,757686
2018-06-22 10:00:00.000000000,2755.866,2765.207,2754.291,2760.23,64194,757686,762144
2018-06-22 11:00:00.000000000,2760.23,2764.017,2749.846,2752.267,38358,762144,766200
2018-06-22 13:00:00.000000000,2752.267,2754.062,2741.489,2749.633,58014,766200,776758
2018-06-22 14:00:00.000000000,2749.633,2757.42,2735.885,2753.995,153010,776758,782126
2018-06-22 21:00:00.000000000,2762.652,2775.462,2761.265,2767.878,151620,782126,769868
