datetime,KQ.i@SHFE.ru.open,KQ.i@SHFE.ru.high,KQ.i@SHFE.ru.low,KQ.i@SHFE.ru.close,KQ.i@SHFE.ru.volume,KQ.i@SHFE.ru.open_oi,KQ.i@SHFE.ru.close_oi
2018-05-30 14:00:00.000000000,12154.457,12199.115,12144.433,12195.083,35444,676622,676608
2018-05-30 14:15:00.000000000,12195.083,12209.028,12143.587,12148.606,31542,676608,677222
2018-05-30 14:30:00.000000000,12148.606,12153.393,12125.638,12139.389,21354,677222,678248
2018-05-30 14:45:00.000000000,12139.389,12139.389,12046.979,12051.864,76434,678248,676110
2018-05-30 21:00:00.000000000,11971.224,12082.816,11971.224,12053.761,70536,676110,681560
2018-05-30 21:15:00.000000000,12053.761,12084.733,12044.845,12069.038,16882,681560,682704
2018-05-30 21:30:00.000000000,12069.038,12116.606,12055.066,12107.844,23510,682704,681078
2018-05-30 21:45:00.000000000,12107.844,12111.826,12077.938,12086.104,16608,681078,680378
2018-05-30 22:00:00.000000000,12086.104,12100.812,12067.338,12080.925,11682,680378,680732
2018-05-30 22:15:00.000000000,12080.925,12118.744,12067.153,12113.735,18178,680732,680896
2018-05-30 22:30:00.000000000,12113.735,12139.512,12099.044,12134.616,22084,680896,679542
2018-05-30 22:45:00.000000000,12134.616,12149.424,12120.921,12143.771,22212,679542,675692
2018-05-31 09:00:00.000000000,12147.417,12202.676,12140.884,12141.795,49574,675692,674334
2018-05-31 09:15:00.000000000,12141.795,12169.094,12121.694,12145.433,20036,674334,674484
2018-05-31 09:30:00.000000000,12145.433,12156.404,12125.772,12156.404,11894,674484,674684
2018-05-31 09:45:00.000000000,12156.404,12156.404,12131.688,12141.577,8032,674684,675068
2018-05-31 10:00:00.000000000,12141.577,12150.603,12126.657,12149.691,8186,675068,675006
2018-05-31 10:30:00.000000000,12146.62,12150.603,12112.167,12141.6,17562,675006,675318
2018-05-31 10:45:00.000000000,12141.6,12149.538,12125.924,12141.625,11966,675318,674680
2018-05-31 11:00:00.000000000,12141.625,12170.419,12131.155,12136.962,13326,674680,675406
2018-05-31 11:15:00.000000000,12136.962,12179.58,12131.155,12143.771,21116,675406,673502
2018-05-31 13:30:00.000000000,12144.684,12167.556,12135.807,12160.471,16734,673502,675140
2018-05-31 13:45:00.000000000,12160.471,12165.615,12096.855,12101.75,22452,675140,674768
2018-05-31 14:00:00.000000000,12101.75,12145.427,12075.98,12087.456,38148,674768,675604
2018-05-31 14:15:00.000000000,12087.456,12096.524,12062.899,12078.831,25404,675604,677124
2018-05-31 14:30:00.000000000,12078.831,12085.525,12051.923,12065.81,20914,677124,678120
2018-05-31 14:45:00.000000000,12065.81,12075.76,12046.844,12071.756,28702,678120,674708
2018-05-31 21:00:00.000000000,12061.82,12124.795,12045.604,12118.105,41988,674708,678460
2018-05-31 21:15:00.000000000,12118.105,12158.876,12108.28,12138.144,38088,678460,678202
2018-05-31 21:30:00.000000000,12138.144,12181.104,12128.36,12139.258,33468,678202,677664
2018-05-31 21:45:00.000000000,12139.258,12149.041,12089.343,12091.182,21976,677664,676864
2018-05-31 22:00:00.000000000,12091.182,12113.925,12069.471,12085.005,23042,676864,678352
2018-05-31 22:15:00.000000000,12085.005,12100.152,12076.285,12095.117,12370,678352,679054
2018-05-31 22:30:00.000000000,12095.117,12142.814,12090.185,12134.25,20578,679054,678192
2018-05-31 22:45:00.000000000,12134.25,12149.886,12110.219,12126.02,23520,678192,675254
2018-06-01 09:00:00.000000000,12102.405,12168.948,12060.494,12144.1,40202,675254,677622
2018-06-01 09:15:00.000000000,12144.1,12162.916,12128.222,12144.063,22848,677622,677452
2018-06-01 09:30:00.000000000,12144.063,12148.995,12121.196,12126.088,14310,677452,678074
2018-06-01 09:45:00.000000000,12126.088,12157.958,12125.169,12148.215,12956,678074,679228
2018-06-01 10:00:00.000000000,12148.215,12202.584,12124.313,12201.973,22486,679228,679700
2018-06-01 10:30:00.000000000,12198.0,12275.855,12198.0,12234.822,87300,679700,680782
2018-06-01 10:45:00.000000000,12234.822,12238.795,12062.322,12097.078,89826,680782,677994
2018-06-01 11:00:00.000000000,12097.078,12122.665,12093.105,12107.847,25518,677994,680856
2018-06-01 11:15:00.000000000,12107.847,12108.931,12050.337,12078.083,30254,680856,682396
2018-06-01 13:30:00.000000000,12078.269,12091.983,12031.412,12086.163,27614,682396,682968
2018-06-01 13:45:00.000000000,12086.163,12096.131,12056.439,12065.242,15668,682968,684376
2018-06-01 14:00:00.000000000,12065.242,12095.063,12051.343,12070.42,17262,684376,684232
2018-06-01 14:15:00.000000000,12070.42,12086.199,12065.528,12080.31,8264,684232,684424
2018-06-01 14:30:00.000000000,12080.31,12104.136,12059.411,12069.44,19644,684424,683316
2018-06-01 14:45:00.000000000,12069.44,12093.041,12063.567,12084.178,21596,683316,676756
2018-06-01 21:00:00.000000000,12089.285,12128.372,12084.396,12123.394,29960,676756,676782
2018-06-01 21:15:00.000000000,12123.394,12129.368,12099.704,12114.438,14842,676782,677348
2018-06-01 21:30:00.000000000,12114.438,12129.381,12104.841,12109.493,11398,677348,677714
2018-06-01 21:45:00.000000000,12109.493,12113.478,12088.679,12093.569,13620,677714,678164
2018-06-01 22:00:00.000000000,12093.569,12102.463,12060.482,12069.522,18896,678164,677712
2018-06-01 22:15:00.000000000,12069.522,12090.385,12052.006,12088.572,14816,677712,677554
2018-06-01 22:30:00.000000000,12088.572,12093.463,12069.752,12083.412,5900,677554,677148
2018-06-01 22:45:00.000000000,12083.412,12088.303,12066.466,12073.485,12300,677148,674214
2018-06-04 09:00:00.000000000,12075.681,12145.063,12071.696,12129.389,48354,674214,675510
2018-06-04 09:15:00.000000000,12129.389,12190.025,12112.345,12153.625,48232,675510,675238
2018-06-04 09:30:00.000000000,12153.625,12170.358,12125.637,12144.462,26974,675238,673752
2018-06-04 09:45:00.000000000,12144.462,12145.387,12130.569,12139.468,10308,673752,674382
2018-06-04 10:00:00.000000000,12139.468,12150.196,12094.693,12108.416,22974,674382,674986
2018-06-04 10:30:00.000000000,12114.212,12142.47,12112.854,12137.537,14336,674986,675900
2018-06-04 10:45:00.000000000,12137.537,12138.424,12123.688,12128.602,8178,675900,676576
2018-06-04 11:00:00.000000000,12128.602,12180.484,12128.602,12154.375,31946,676576,676340
2018-06-04 11:15:00.000000000,12154.375,12176.084,12139.666,12150.353,18900,676340,675220
2018-06-04 13:30:00.000000000,12157.415,12162.509,12101.438,12120.425,24152,675220,675970
2018-06-04 13:45:00.000000000,12120.425,12134.336,12081.886,12087.683,24032,675970,677322
2018-06-04 14:00:00.000000000,12087.683,12111.042,12076.522,12101.144,19892,677322,678502
2018-06-04 14:15:00.000000000,12101.144,12116.25,12092.454,12102.277,11890,678502,679092
2018-06-04 14:30:00.000000000,12102.277,12107.271,12077.483,12087.424,18224,679092,679858
2018-06-04 14:45:00.000000000,12087.424,12110.437,12086.659,12095.559,18312,679858,676092
2018-06-04 21:00:00.000000000,12092.508,12161.07,12060.745,12143.35,64410,676092,679530
2018-06-04 21:15:00.000000000,12143.35,12148.233,12131.346,12136.204,12076,679530,678478
2018-06-04 21:30:00.000000000,12136.204,12156.082,12127.279,12132.156,16952,678478,678734
2018-06-04 21:45:00.000000000,12132.156,12141.94,12098.149,12112.24,20316,678734,677566
2018-06-04 22:00:00.000000000,12112.24,12141.014,12107.229,12131.401,12064,677566,678214
2018-06-04 22:15:00.000000000,12131.401,12170.079,12126.389,12150.188,20012,678214,678716
2018-06-04 22:30:00.000000000,12150.188,12155.208,12131.411,12137.203,12038,678716,678124
2018-06-04 22:45:00.000000000,12137.203,12146.061,12112.344,12120.205,18870,678124,674216
2018-06-05 09:00:00.000000000,12132.22,12162.009,12127.308,12145.831,24978,674216,675502
2018-06-05 09:15:00.000000000,12145.831,12275.649,12063.052,12124.953,165062,675502,682492
2018-06-05 09:30:00.000000000,12124.953,12138.94,12110.181,12120.174,19090,682492,682674
2018-06-05 09:45:00.000000000,12120.174,12129.031,12103.176,12103.176,12872,682674,683212
2018-06-05 10:00:00.000000000,12103.176,12117.827,12031.17,12069.219,50694,683212,687494
2018-06-05 10:30:00.000000000,12069.219,12069.219,11860.482,11934.33,145144,687494,689864
2018-06-05 10:45:00.000000000,11934.33,11986.936,11921.392,11955.114,36068,689864,691858
2018-06-05 11:00:00.000000000,11955.114,11977.066,11943.46,11953.251,20182,691858,691770
2018-06-05 11:15:00.000000000,11953.251,11996.006,11920.427,11976.422,35622,691770,691900
2018-06-05 13:30:00.000000000,11976.422,12011.05,11965.614,11997.15,22856,691900,691896
2018-06-05 13:45:00.000000000,11997.15,12001.897,11982.235,12000.112,10928,691896,691036
2018-06-05 14:00:00.000000000,12000.112,12000.112,11961.365,11986.14,16108,691036,691578
2018-06-05 14:15:00.000000000,11986.14,11986.98,11968.067,11972.221,6676,691578,691732
2018-06-05 14:30:00.000000000,11972.221,11999.945,11971.271,11999.945,12282,691732,691866
2018-06-05 14:45:00.000000000,11999.945,12029.079,11995.971,12008.068,38048,691866,682482
2018-06-05 21:00:00.000000000,12000.269,12024.42,11973.202,12009.654,40218,682482,683794
2018-06-05 21:15:00.000000000,12009.654,12023.42,11992.856,11998.886,15006,683794,683474
2018-06-05 21:30:00.000000000,11998.886,12008.477,11959.041,11959.932,19470,683474,685062
2018-06-05 21:45:00.000000000,11959.932,11989.681,11959.932,11980.475,14942,685062,686238
2018-06-05 22:00:00.000000000,11980.475,11988.5,11962.533,11976.372,9134,686238,686620
2018-06-05 22:15:00.000000000,11976.372,11984.506,11969.74,11970.631,6792,686620,686136
2018-06-05 22:30:00.000000000,11970.631,11992.387,11967.849,11972.734,12236,686136,686198
2018-06-05 22:45:00.000000000,11972.734,11992.783,11968.74,11982.904,10830,686198,682844
2018-06-06 09:00:00.000000000,12001.197,12032.664,12001.197,12019.429,36590,682844,683298
2018-06-06 09:15:00.000000000,12019.429,12037.587,11999.561,11999.561,17416,683298,683342
2018-06-06 09:30:00.000000000,11999.561,12013.291,11987.898,12008.441,14288,683342,683122
2018-06-06 09:45:00.000000000,12008.441,12022.604,11983.687,11988.572,14056,683122,683182
2018-06-06 10:00:00.000000000,11988.572,12006.442,11982.868,11990.463,9550,683182,683382
2018-06-06 10:30:00.000000000,11989.572,12011.661,11987.69,11992.72,9328,683382,684192
2018-06-06 10:45:00.000000000,11992.72,12006.702,11986.727,11986.727,7654,684192,684984
2018-06-06 11:00:00.000000000,11986.727,11996.391,11963.079,11967.074,16238,684984,685286
2018-06-06 11:15:00.000000000,11967.074,12016.617,11966.965,12000.743,20580,685286,684392
2018-06-06 13:30:00.000000000,11996.749,12010.551,11972.578,11983.456,18614,684392,685542
2018-06-06 13:45:00.000000000,11983.456,11988.271,11944.54,11978.57,20424,685542,686710
2018-06-06 14:00:00.000000000,11978.57,12005.537,11978.57,12002.434,13042,686710,685466
2018-06-06 14:15:00.000000000,12002.434,12045.448,11996.698,12023.26,30602,685466,684054
2018-06-06 14:30:00.000000000,12023.26,12042.272,12002.607,12007.493,19582,684054,682956
2018-06-06 14:45:00.000000000,12007.493,12026.434,12003.499,12011.632,17094,682956,679690
2018-06-06 21:00:00.000000000,12010.906,12058.722,12010.906,12056.894,41724,679690,683918
2018-06-06 21:15:00.000000000,12056.894,12103.558,12055.079,12083.633,53304,683918,684798
2018-06-06 21:30:00.000000000,12083.633,12097.753,12074.796,12079.866,17892,684798,685400
2018-06-06 21:45:00.000000000,12079.866,12084.748,12063.8,12084.597,13158,685400,683658
2018-06-06 22:00:00.000000000,12084.597,12085.492,12064.024,12064.024,10736,683658,683228
2018-06-06 22:15:00.000000000,12064.024,12071.442,12055.901,12071.442,10680,683228,683074
2018-06-06 22:30:00.000000000,12071.442,12071.442,12037.012,12054.595,13970,683074,681858
2018-06-06 22:45:00.000000000,12054.595,12068.571,12049.932,12067.854,10628,681858,679062
2018-06-07 09:00:00.000000000,12084.404,12115.527,12058.882,12063.952,45584,679062,680722
2018-06-07 09:15:00.000000000,12063.952,12084.372,12059.07,12084.372,16432,680722,680268
2018-06-07 09:30:00.000000000,12084.372,12093.633,12069.764,12093.332,11220,680268,680084
2018-06-07 09:45:00.000000000,12093.332,12163.628,12088.45,12149.574,56022,680084,682526
2018-06-07 10:00:00.000000000,12149.574,12168.546,12115.755,12129.67,32296,682526,680344
2018-06-07 10:30:00.000000000,12127.248,12134.323,12055.908,12076.576,38688,680344,679818
2018-06-07 10:45:00.000000000,12076.576,12085.519,12065.691,12076.65,13330,679818,679248
2018-06-07 11:00:00.000000000,12076.65,12081.381,12029.947,12060.669,20552,679248,678744
2018-06-07 11:15:00.000000000,12060.669,12079.674,12055.787,12070.733,8030,678744,678114
2018-06-07 13:30:00.000000000,12066.747,12102.555,12050.125,12088.881,19756,678114,679832
2018-06-07 13:45:00.000000000,12088.881,12112.546,12053.223,12063.883,24282,679832,679110
2018-06-07 14:00:00.000000000,12063.883,12076.028,12057.097,12072.042,11258,679110,679904
2018-06-07 14:15:00.000000000,12072.042,12082.851,12064.071,12077.073,8954,679904,679916
2018-06-07 14:30:00.000000000,12077.073,12101.819,12068.989,12082.774,13784,679916,679392
2018-06-07 14:45:00.000000000,12082.774,12091.794,12068.018,12078.792,17160,679392,673750
2018-06-07 21:00:00.000000000,12095.2,12115.329,12072.685,12111.354,29430,673750,677946
2018-06-07 21:15:00.000000000,12111.354,12128.181,12097.581,12113.121,23178,677946,679488
2018-06-07 21:30:00.000000000,12113.121,12123.974,12097.349,12113.313,14130,679488,680216
2018-06-07 21:45:00.000000000,12113.313,12122.167,12094.275,12099.154,15304,680216,678908
2018-06-07 22:00:00.000000000,12099.154,12117.923,12094.275,12112.141,8980,678908,679426
2018-06-07 22:15:00.000000000,12112.141,12117.923,12098.368,12104.073,7354,679426,679112
2018-06-07 22:30:00.000000000,12104.073,12113.196,12099.193,12108.95,6604,679112,678924
2018-06-07 22:45:00.000000000,12108.95,12137.203,12104.071,12137.203,16750,678924,675686
2018-06-08 09:00:00.000000000,12108.717,12122.93,11964.485,11978.182,98536,675686,681914
2018-06-08 09:15:00.000000000,11978.182,11983.061,11885.51,11937.436,79544,681914,693136
2018-06-08 09:30:00.000000000,11937.436,11953.322,11923.507,11945.288,22806,693136,696082
2018-06-08 09:45:00.000000000,11945.288,11968.033,11934.474,11948.286,14686,696082,696188
2018-06-08 10:00:00.000000000,11948.286,11954.067,11880.05,11894.287,34006,696188,701332
2018-06-08 10:30:00.000000000,11897.36,11897.36,11785.542,11808.575,90370,701332,710298
2018-06-08 10:45:00.000000000,11808.575,11838.308,11787.694,11787.694,33338,710298,714024
2018-06-08 11:00:00.000000000,11787.694,11828.399,11753.829,11817.738,44598,714024,715116
2018-06-08 11:15:00.000000000,11817.738,11877.211,11812.822,11862.268,36892,715116,710874
2018-06-08 13:30:00.000000000,11845.116,11852.01,11811.65,11815.27,23694,710874,711188
2018-06-08 13:45:00.000000000,11815.27,11828.332,11800.439,11819.515,16778,711188,713422
2018-06-08 14:00:00.000000000,11819.515,11823.335,11800.424,11809.643,11048,713422,714936
2018-06-08 14:15:00.000000000,11809.643,11839.186,11788.531,11838.283,22738,714936,716060
2018-06-08 14:30:00.000000000,11838.283,11844.258,11807.766,11819.521,18136,716060,714824
2018-06-08 14:45:00.000000000,11819.521,11871.367,11793.569,11812.833,50562,714824,709050
2018-06-08 21:00:00.000000000,11805.07,11816.446,11746.12,11765.568,44142,709050,715042
2018-06-08 21:15:00.000000000,11765.568,11766.422,11712.564,11751.521,46216,715042,718958
2018-06-08 21:30:00.000000000,11751.521,11761.351,11743.485,11753.426,11752,718958,719090
2018-06-08 21:45:00.000000000,11753.426,11791.153,11753.426,11777.307,20220,719090,717022
2018-06-08 22:00:00.000000000,11777.307,11801.315,11766.611,11773.116,18240,717022,715098
2018-06-08 22:15:00.000000000,11773.116,11791.399,11768.244,11782.511,6312,715098,714206
2018-06-08 22:30:00.000000000,11782.511,11801.353,11782.511,11801.353,9152,714206,712502
2018-06-08 22:45:00.000000000,11801.353,11820.305,11797.298,11814.716,18268,712502,705482
2018-06-11 09:00:00.000000000,11812.405,11837.279,11756.819,11772.459,42034,705482,707892
2018-06-11 09:15:00.000000000,11772.459,11802.344,11748.66,11798.326,23444,707892,708316
2018-06-11 09:30:00.000000000,11798.326,11813.212,11787.804,11793.368,14736,708316,708400
2018-06-11 09:45:00.000000000,11793.368,11822.322,11792.515,11812.383,11200,708400,708742
2018-06-11 10:00:00.000000000,11812.383,11822.532,11798.449,11807.462,12148,708742,708334
2018-06-11 10:30:00.000000000,11811.479,11831.458,11791.747,11802.492,16878,708334,708940
2018-06-11 10:45:00.000000000,11802.492,11825.154,11797.473,11815.411,10864,708940,709210
2018-06-11 11:00:00.000000000,11815.411,11847.196,11801.564,11837.417,16530,709210,708246
2018-06-11 11:15:00.000000000,11837.417,11842.288,11807.448,11817.277,9712,708246,707364
2018-06-11 13:30:00.000000000,11817.277,11817.277,11781.794,11787.507,15192,707364,708132
2018-06-11 13:45:00.000000000,11787.507,11798.28,11778.548,11791.455,9516,708132,708582
2018-06-11 14:00:00.000000000,11791.455,11803.188,11772.663,11783.24,10568,708582,708918
2018-06-11 14:15:00.000000000,11783.24,11802.17,11782.387,11791.573,7646,708918,708844
2018-06-11 14:30:00.000000000,11791.573,11795.604,11766.933,11786.258,13308,708844,708364
2018-06-11 14:45:00.000000000,11786.258,11796.544,11771.558,11775.901,18456,708364,706572
2018-06-11 21:00:00.000000000,11777.272,11819.058,11763.532,11813.144,30568,706572,711720
2018-06-11 21:15:00.000000000,11813.144,11827.966,11809.22,11819.831,12916,711720,711428
2018-06-11 21:30:00.000000000,11819.831,11823.83,11808.36,11822.873,7546,711428,712046
2018-06-11 21:45:00.000000000,11822.873,11824.091,11808.138,11809.009,5540,712046,712198
2018-06-11 22:00:00.000000000,11809.009,11819.582,11805.058,11809.058,7488,712198,711806
2018-06-11 22:15:00.000000000,11809.058,11824.886,11809.058,11818.873,4990,711806,711776
2018-06-11 22:30:00.000000000,11818.873,11819.047,11805.058,11805.058,6356,711776,711518
2018-06-11 22:45:00.000000000,11805.058,11809.058,11787.46,11788.914,12350,711518,708926
2018-06-12 09:00:00.000000000,11793.784,11819.878,11774.179,11804.969,30534,708926,710782
2018-06-12 09:15:00.000000000,11804.969,11874.532,11791.104,11799.104,48222,710782,712016
2018-06-12 09:30:00.000000000,11799.104,11883.564,11742.066,11838.239,68312,712016,710100
2018-06-12 09:45:00.000000000,11838.239,11843.968,11824.126,11833.967,9314,710100,709962
2018-06-12 10:00:00.000000000,11833.967,11839.06,11779.285,11783.458,16970,709962,710302
2018-06-12 10:30:00.000000000,11779.459,11809.924,11764.35,11795.313,17696,710302,711196
2018-06-12 10:45:00.000000000,11795.313,11815.634,11795.313,11800.947,7230,711196,710688
2018-06-12 11:00:00.000000000,11800.947,11804.061,11745.328,11764.971,21160,710688,714078
2018-06-12 11:15:00.000000000,11764.971,11783.009,11645.547,11773.792,107706,714078,712400
2018-06-12 13:30:00.000000000,11775.533,11788.949,11749.29,11783.955,28624,712400,712720
2018-06-12 13:45:00.000000000,11783.955,11807.949,11758.284,11793.177,20486,712720,710902
2018-06-12 14:00:00.000000000,11793.177,11798.047,11777.311,11779.014,11018,710902,710158
2018-06-12 14:15:00.000000000,11779.014,11783.014,11768.289,11777.228,7314,710158,710752
2018-06-12 14:30:00.000000000,11777.228,11782.92,11738.292,11777.054,19054,710752,710216
2018-06-12 14:45:00.000000000,11777.054,11786.037,11764.061,11781.099,17802,710216,705472
2018-06-12 21:00:00.000000000,11817.882,11824.145,11760.435,11771.097,31260,705472,710092
2018-06-12 21:15:00.000000000,11771.097,11771.097,11705.562,11721.522,37114,710092,715670
2018-06-12 21:30:00.000000000,11721.522,11725.502,11690.478,11710.507,23692,715670,719026
2018-06-12 21:45:00.000000000,11710.507,11724.312,11680.589,11693.517,21164,719026,721600
2018-06-12 22:00:00.000000000,11693.517,11704.331,11591.93,11602.73,72890,721600,730868
2018-06-12 22:15:00.000000000,11602.73,11617.499,11470.369,11537.703,118390,730868,739376
2018-06-12 22:30:00.000000000,11537.703,11574.63,11522.211,11562.079,33574,739376,739200
2018-06-12 22:45:00.000000000,11562.079,11589.308,11522.918,11525.122,39704,739200,734066
2018-06-13 09:00:00.000000000,11516.363,11531.474,11299.015,11309.74,176392,734066,745736
2018-06-13 09:15:00.000000000,11309.74,11369.585,10963.742,11157.802,243874,745736,733654
2018-06-13 09:30:00.000000000,11157.802,11196.48,11123.039,11196.48,73720,733654,729952
2018-06-13 09:45:00.000000000,11196.48,11223.268,11175.539,11199.118,44438,729952,726052
2018-06-13 10:00:00.000000000,11199.118,11336.452,11159.578,11263.065,69676,726052,720728
2018-06-13 10:30:00.000000000,11263.065,11307.828,11233.135,11238.003,31918,720728,718448
2018-06-13 10:45:00.000000000,11238.003,11276.768,11209.745,11241.713,34856,718448,716334
2018-06-13 11:00:00.000000000,11241.713,11245.693,11133.978,11166.696,51874,716334,717290
2018-06-13 11:15:00.000000000,11166.696,11235.557,11161.79,11196.511,28940,717290,713268
2018-06-13 13:30:00.000000000,11189.906,11235.317,11186.814,11189.458,21766,713268,713656
2018-06-13 13:45:00.000000000,11189.458,11208.156,11136.229,11173.316,33226,713656,715562
2018-06-13 14:00:00.000000000,11173.316,11177.297,11123.051,11133.675,26336,715562,716764
2018-06-13 14:15:00.000000000,11133.675,11186.222,11108.244,11157.278,32000,716764,716438
2018-06-13 14:30:00.000000000,11157.278,11167.269,11112.223,11151.712,31324,716438,716546
2018-06-13 14:45:00.000000000,11151.712,11201.609,11151.712,11182.885,59180,716546,709390
2018-06-13 21:00:00.000000000,11259.945,11288.738,11224.377,11270.658,62912,709390,707632
2018-06-13 21:15:00.000000000,11270.658,11270.658,11234.031,11254.842,22076,707632,710038
2018-06-13 21:30:00.000000000,11254.842,11270.813,11243.08,11266.962,12996,710038,710334
2018-06-13 21:45:00.000000000,11266.962,11266.962,11208.651,11208.651,19848,710334,711288
2018-06-13 22:00:00.000000000,11208.651,11250.068,11208.651,11239.174,18602,711288,709848
2018-06-13 22:15:00.000000000,11239.174,11253.179,11229.474,11238.189,7508,709848,709302
2018-06-13 22:30:00.000000000,11238.189,11252.898,11204.633,11229.276,20054,709302,709762
2018-06-13 22:45:00.000000000,11229.276,11234.171,11219.434,11233.246,12126,709762,706108
2018-06-14 09:00:00.000000000,11220.386,11236.768,11131.767,11218.291,66998,706108,706548
2018-06-14 09:15:00.000000000,11218.291,11218.291,11177.465,11188.086,20912,706548,706196
2018-06-14 09:30:00.000000000,11188.086,11207.974,11188.086,11202.146,11460,706196,705500
2018-06-14 09:45:00.000000000,11202.146,11256.992,11199.147,11237.161,32648,705500,704656
2018-06-14 10:00:00.000000000,11237.161,11255.052,11219.495,11230.024,23376,704656,704584
2018-06-14 10:30:00.000000000,11229.21,11235.889,11218.746,11224.048,12106,704584,703524
2018-06-14 10:45:00.000000000,11224.048,11228.896,11150.642,11152.546,36818,703524,704588
2018-06-14 11:00:00.000000000,11152.546,11178.228,11087.145,11139.664,66900,704588,706298
2018-06-14 11:15:00.000000000,11139.664,11161.495,11066.286,11068.136,65502,706298,709490
2018-06-14 13:30:00.000000000,11071.079,11086.183,10948.664,10973.435,125014,709490,712560
2018-06-14 13:45:00.000000000,10973.435,11157.69,10972.601,11111.938,119598,712560,706516
2018-06-14 14:00:00.000000000,11111.938,11145.9,11109.909,11128.943,29566,706516,704976
2018-06-14 14:15:00.000000000,11128.943,11144.633,11112.885,11120.525,21920,704976,702778
2018-06-14 14:30:00.000000000,11120.525,11131.474,11090.882,11121.723,30298,702778,700262
2018-06-14 14:45:00.000000000,11121.723,11139.431,11099.717,11113.167,37282,700262,691094
2018-06-14 21:00:00.000000000,11178.62,11236.207,11124.991,11206.169,70890,691094,692638
2018-06-14 21:15:00.000000000,11206.169,11232.674,11196.851,11203.367,36392,692638,691522
2018-06-14 21:30:00.000000000,11203.367,11208.93,11184.034,11198.09,16258,691522,690912
2018-06-14 21:45:00.000000000,11198.09,11205.919,11186.363,11200.999,8142,690912,690914
2018-06-14 22:00:00.000000000,11200.999,11207.094,11185.142,11201.149,10466,690914,691350
2018-06-14 22:15:00.000000000,11201.149,11207.204,11179.352,11182.271,10534,691350,690696
2018-06-14 22:30:00.000000000,11182.271,11183.222,11111.354,11141.114,47224,690696,690016
2018-06-14 22:45:00.000000000,11141.114,11144.984,11091.353,11119.343,25568,690016,687642
2018-06-15 09:00:00.000000000,11131.081,11148.841,11097.401,11132.891,32290,687642,689282
2018-06-15 09:15:00.000000000,11132.891,11136.761,11063.251,11098.854,36860,689282,692608
2018-06-15 09:30:00.000000000,11098.854,11126.745,11094.984,11111.913,14132,692608,691622
2018-06-15 09:45:00.000000000,11111.913,11135.658,11106.027,11115.89,10632,691622,692248
2018-06-15 10:00:00.000000000,11115.89,11129.823,11097.285,11110.217,10778,692248,691700
2018-06-15 10:30:00.000000000,11109.069,11131.74,11097.055,11121.148,9616,691700,691458
2018-06-15 10:45:00.000000000,11121.148,11134.66,11084.121,11099.955,16408,691458,691348
2018-06-15 11:00:00.000000000,11099.955,11108.82,11070.164,11070.164,16536,691348,692222
2018-06-15 11:15:00.000000000,11070.164,11092.888,11057.053,11089.817,19698,692222,692662
2018-06-15 13:30:00.000000000,11088.792,11098.603,11049.215,11059.731,28484,692662,694520
2018-06-15 13:45:00.000000000,11059.731,11103.837,11055.137,11083.158,19590,694520,693022
2018-06-15 14:00:00.000000000,11083.158,11112.979,11079.213,11107.456,16796,693022,690392
2018-06-15 14:15:00.000000000,11107.456,11159.455,11103.511,11144.595,34766,690392,683472
2018-06-15 14:30:00.000000000,11144.595,11158.412,11123.471,11124.455,18804,683472,680766
2018-06-15 14:45:00.000000000,11124.455,11197.867,11123.58,11150.242,48110,680766,670498
2018-06-19 09:00:00.000000000,10994.956,11071.405,10796.134,10936.703,157156,670498,666624
2018-06-19 09:15:00.000000000,10936.703,10940.574,10820.77,10823.699,56498,666624,667814
2018-06-19 09:30:00.000000000,10823.699,10858.318,10653.435,10717.65,104208,667814,672374
2018-06-19 09:45:00.000000000,10717.65,10740.419,10574.864,10622.149,64664,672374,673268
2018-06-19 10:00:00.000000000,10622.149,10693.304,10612.722,10649.775,49044,673268,672020
2018-06-19 10:30:00.000000000,10648.833,10677.337,10634.773,10642.516,23096,672020,671136
2018-06-19 10:45:00.000000000,10642.516,10669.35,10593.76,10607.52,31124,671136,673440
2018-06-19 11:00:00.000000000,10607.52,10639.268,10528.862,10546.571,55962,673440,672808
2018-06-19 11:15:00.000000000,10546.571,10586.397,10439.649,10530.722,98830,672808,663520
2018-06-19 13:30:00.000000000,10533.412,10598.992,10495.504,10577.269,51244,663520,659780
2018-06-19 13:45:00.000000000,10577.269,10596.957,10560.3,10575.493,18080,659780,659688
2018-06-19 14:00:00.000000000,10575.493,10579.364,10517.776,10527.665,25064,659688,660074
2018-06-19 14:15:00.000000000,10527.665,10542.143,10468.636,10501.29,35608,660074,661212
2018-06-19 14:30:00.000000000,10501.29,10509.434,10377.364,10496.554,88806,661212,651034
2018-06-19 14:45:00.000000000,10496.554,10544.995,10486.361,10532.362,59194,651034,639532
2018-06-19 21:00:00.000000000,10563.484,10606.271,10528.273,10574.809,61088,639532,638184
2018-06-19 21:15:00.000000000,10574.809,10595.263,10566.213,10580.787,14812,638184,637006
2018-06-19 21:30:00.000000000,10580.787,10633.601,10574.778,10611.538,32096,637006,634728
2018-06-19 21:45:00.000000000,10611.538,10619.229,10576.913,10580.746,14604,634728,633616
2018-06-19 22:00:00.000000000,10580.746,10601.545,10565.507,10595.795,15464,633616,633678
2018-06-19 22:15:00.000000000,10595.795,10604.423,10582.776,10593.639,8544,633678,632886
