datetime,KQ.i@SHFE.rb.open,KQ.i@SHFE.rb.high,KQ.i@SHFE.rb.low,KQ.i@SHFE.rb.close,KQ.i@SHFE.rb.volume,KQ.i@SHFE.rb.open_oi,KQ.i@SHFE.rb.close_oi
2018-05-28 14:00:00.000000000,3577.529,3578.694,3560.059,3564.779,612020,3492156,3476286
2018-05-28 20:00:00.000000000,3564.282,3582.532,3555.13,3577.582,795444,3476286,3495124
2018-05-28 22:00:00.000000000,3577.582,3585.414,3563.256,3568.574,428040,3495124,3456460
2018-05-29 08:00:00.000000000,3569.09,3591.532,3568.989,3589.663,438562,3456460,3461276
2018-05-29 10:00:00.000000000,3589.663,3612.696,3583.503,3602.024,1107490,3461276,3495418
2018-05-29 12:00:00.000000000,3602.033,3628.027,3602.033,3618.423,551728,3495418,3493980
2018-05-29 14:00:00.000000000,3618.423,3632.891,3612.564,3618.516,788078,3493980,3428344
2018-05-29 20:00:00.000000000,3626.122,3639.394,3618.962,3621.967,746306,3428344,3454910
2018-05-29 22:00:00.000000000,3621.967,3631.526,3613.991,3618.82,410064,3454910,3428424
2018-05-30 08:00:00.000000000,3614.952,3626.565,3597.501,3621.598,789282,3428424,3428004
2018-05-30 10:00:00.000000000,3621.598,3635.333,3616.987,3626.375,642662,3428004,3442092
2018-05-30 12:00:00.000000000,3626.273,3647.655,3620.584,3638.12,433710,3442092,3442098
2018-05-30 14:00:00.000000000,3638.12,3647.879,3621.232,3625.993,621190,3442098,3417242
2018-05-30 20:00:00.000000000,3621.19,3640.609,3615.839,3632.786,589974,3417242,3431362
2018-05-30 22:00:00.000000000,3632.786,3649.697,3629.83,3642.418,512070,3431362,3434032
2018-05-31 08:00:00.000000000,3645.394,3659.626,3640.97,3650.684,569970,3434032,3478014
2018-05-31 10:00:00.000000000,3650.684,3669.401,3641.549,3661.422,546854,3478014,3487512
2018-05-31 12:00:00.000000000,3664.463,3673.09,3660.649,3671.325,313792,3487512,3504464
2018-05-31 14:00:00.000000000,3671.325,3676.08,3656.935,3675.031,754046,3504464,3543180
2018-05-31 20:00:00.000000000,3677.007,3713.371,3672.224,3702.938,1152064,3543180,3652044
2018-05-31 22:00:00.000000000,3702.938,3734.625,3698.035,3728.418,748758,3652044,3666468
2018-06-01 08:00:00.000000000,3722.072,3753.683,3718.447,3741.057,826366,3666468,3678626
2018-06-01 10:00:00.000000000,3741.057,3750.6,3712.471,3713.639,1062382,3678626,3666416
2018-06-01 12:00:00.000000000,3714.516,3727.163,3709.741,3714.434,383130,3666416,3668332
2018-06-01 14:00:00.000000000,3714.434,3719.13,3700.595,3713.379,739622,3668332,3616396
2018-06-01 20:00:00.000000000,3723.203,3735.417,3710.963,3719.144,681446,3616396,3649112
2018-06-01 22:00:00.000000000,3719.144,3731.406,3713.259,3730.516,378366,3649112,3632826
2018-06-04 08:00:00.000000000,3728.94,3745.639,3708.058,3708.154,965754,3632826,3713800
2018-06-04 10:00:00.000000000,3708.154,3714.185,3688.334,3701.927,956350,3713800,3694458
2018-06-04 12:00:00.000000000,3702.816,3706.904,3691.312,3695.881,228752,3694458,3685272
2018-06-04 14:00:00.000000000,3695.881,3704.909,3681.049,3699.041,685266,3685272,3619144
2018-06-04 20:00:00.000000000,3687.518,3690.176,3669.082,3671.147,763002,3619144,3633076
2018-06-04 22:00:00.000000000,3671.147,3697.222,3668.278,3688.224,532076,3633076,3573712
2018-06-05 08:00:00.000000000,3688.532,3696.907,3678.3,3679.285,479524,3573712,3576122
2018-06-05 10:00:00.000000000,3679.285,3702.445,3658.716,3698.686,1063938,3576122,3555692
2018-06-05 12:00:00.000000000,3698.49,3704.635,3689.59,3693.464,185456,3555692,3571662
2018-06-05 14:00:00.000000000,3693.464,3722.72,3684.828,3716.918,705756,3571662,3605142
2018-06-05 20:00:00.000000000,3722.794,3736.221,3712.578,3718.433,763088,3605142,3626048
2018-06-05 22:00:00.000000000,3718.433,3728.848,3714.68,3720.668,345954,3626048,3627228
2018-06-06 08:00:00.000000000,3729.492,3747.148,3705.85,3714.353,976680,3627228,3655564
2018-06-06 10:00:00.000000000,3714.353,3743.507,3708.613,3728.111,757394,3655564,3720006
2018-06-06 12:00:00.000000000,3727.364,3737.76,3713.813,3717.567,367278,3720006,3693314
2018-06-06 14:00:00.000000000,3717.567,3759.864,3716.674,3754.362,1186136,3693314,3764536
2018-06-06 20:00:00.000000000,3769.884,3783.143,3759.454,3783.143,963708,3764536,3914002
2018-06-06 22:00:00.000000000,3783.143,3787.418,3771.259,3782.092,558816,3914002,3910108
2018-06-07 08:00:00.000000000,3787.727,3825.087,3784.877,3824.097,1011562,3910108,3953016
2018-06-07 10:00:00.000000000,3824.097,3846.186,3812.069,3823.186,1262886,3953016,3910384
2018-06-07 12:00:00.000000000,3823.186,3823.208,3783.357,3786.349,717556,3910384,3859070
2018-06-07 14:00:00.000000000,3786.349,3799.556,3775.818,3786.297,891388,3859070,3787894
2018-06-07 20:00:00.000000000,3790.056,3794.777,3772.8,3778.735,678224,3787894,3795514
2018-06-07 22:00:00.000000000,3778.735,3784.546,3766.897,3777.821,499190,3795514,3750880
2018-06-08 08:00:00.000000000,3771.096,3782.333,3754.493,3780.216,751026,3750880,3718420
2018-06-08 10:00:00.000000000,3780.216,3803.641,3768.278,3799.792,964358,3718420,3793524
2018-06-08 12:00:00.000000000,3798.031,3798.915,3781.088,3787.545,280380,3793524,3795704
2018-06-08 14:00:00.000000000,3787.545,3806.268,3781.919,3785.462,706056,3795704,3762124
2018-06-08 20:00:00.000000000,3770.69,3779.499,3765.14,3767.237,680300,3762124,3769068
2018-06-08 22:00:00.000000000,3767.237,3775.783,3758.712,3774.81,494514,3769068,3726772
2018-06-11 08:00:00.000000000,3765.389,3771.184,3734.644,3749.819,1087122,3726772,3764596
2018-06-11 10:00:00.000000000,3749.819,3773.67,3745.08,3764.435,703168,3764596,3717002
2018-06-11 12:00:00.000000000,3766.184,3774.037,3763.456,3770.389,265606,3717002,3752252
2018-06-11 14:00:00.000000000,3770.389,3792.995,3768.513,3780.816,818140,3752252,3777008
2018-06-11 20:00:00.000000000,3793.263,3816.896,3790.207,3805.646,883958,3777008,3864060
2018-06-11 22:00:00.000000000,3805.646,3807.382,3785.11,3789.702,605138,3864060,3755296
2018-06-12 08:00:00.000000000,3791.253,3795.896,3775.576,3793.45,569426,3755296,3760434
2018-06-12 10:00:00.000000000,3793.45,3798.975,3760.805,3796.989,942634,3760434,3760052
2018-06-12 12:00:00.000000000,3799.386,3821.048,3799.386,3817.299,678286,3760052,3820542
2018-06-12 14:00:00.000000000,3817.299,3835.403,3811.547,3832.86,998360,3820542,3781300
2018-06-12 20:00:00.000000000,3828.955,3848.489,3821.17,3828.735,868516,3781300,3824078
2018-06-12 22:00:00.000000000,3828.735,3841.881,3818.75,3830.65,540988,3824078,3815898
2018-06-13 08:00:00.000000000,3829.771,3838.269,3811.696,3827.251,642972,3815898,3830062
2018-06-13 10:00:00.000000000,3827.251,3871.939,3826.935,3855.386,1349512,3830062,3890254
2018-06-13 12:00:00.000000000,3855.176,3861.569,3845.944,3851.801,263536,3890254,3919462
2018-06-13 14:00:00.000000000,3851.801,3859.601,3827.468,3836.012,677608,3919462,3853404
2018-06-13 20:00:00.000000000,3845.233,3852.985,3836.554,3846.93,591728,3853404,3881960
2018-06-13 22:00:00.000000000,3846.93,3862.639,3844.202,3856.763,436568,3881960,3872074
2018-06-14 08:00:00.000000000,3856.378,3870.267,3849.745,3867.953,560534,3872074,3941904
2018-06-14 10:00:00.000000000,3867.953,3875.241,3853.525,3862.625,792310,3941904,3958306
2018-06-14 12:00:00.000000000,3862.727,3868.427,3847.565,3860.386,468674,3958306,3976836
2018-06-14 14:00:00.000000000,3860.386,3880.027,3858.753,3874.335,845630,3976836,4009996
2018-06-14 20:00:00.000000000,3869.314,3889.246,3868.375,3882.083,616688,4009996,4057100
2018-06-14 22:00:00.000000000,3882.083,3885.186,3846.783,3847.152,606944,4057100,3984518
2018-06-15 08:00:00.000000000,3849.679,3866.175,3844.471,3864.115,706616,3984518,3995718
2018-06-15 10:00:00.000000000,3864.115,3865.988,3849.518,3856.181,467324,3995718,3973632
2018-06-15 12:00:00.000000000,3856.181,3859.454,3836.979,3845.373,403916,3973632,3943978
2018-06-15 14:00:00.000000000,3845.373,3880.759,3844.388,3880.759,702964,3943978,3872410
2018-06-19 08:00:00.000000000,3820.846,3848.65,3772.677,3773.554,1876362,3872410,3784962
2018-06-19 10:00:00.000000000,3773.554,3789.636,3740.492,3758.676,1365804,3784962,3688566
2018-06-19 12:00:00.000000000,3756.614,3756.614,3722.136,3730.783,701368,3688566,3667172
2018-06-19 14:00:00.000000000,3730.783,3749.265,3711.762,3746.372,958364,3667172,3611172
2018-06-19 20:00:00.000000000,3729.24,3755.455,3720.993,3746.982,802582,3611172,3691750
2018-06-19 22:00:00.000000000,3746.982,3768.962,3742.43,3760.951,535798,3691750,3724518
2018-06-20 08:00:00.000000000,3758.514,3774.318,3752.775,3758.944,607750,3724518,3798384
2018-06-20 10:00:00.000000000,3758.944,3766.121,3747.638,3760.67,563792,3798384,3775364
2018-06-20 12:00:00.000000000,3763.508,3791.315,3763.508,3777.076,593722,3775364,3802050
2018-06-20 14:00:00.000000000,3777.076,3798.65,3774.064,3791.436,713304,3802050,3800334
2018-06-20 20:00:00.000000000,3786.35,3797.012,3780.67,3788.681,568598,3800334,3861612
2018-06-20 22:00:00.000000000,3788.681,3790.646,3772.155,3782.652,533328,3861612,3848712
2018-06-21 08:00:00.000000000,3792.185,3815.658,3786.208,3815.658,885784,3848712,3897252
2018-06-21 10:00:00.000000000,3815.658,3817.424,3785.844,3788.952,820406,3897252,3858448
2018-06-21 12:00:00.000000000,3787.085,3790.351,3761.233,3770.197,711940,3858448,3920530
2018-06-21 14:00:00.000000000,3770.197,3771.63,3748.566,3750.572,878406,3920530,3918068
2018-06-21 20:00:00.000000000,3745.951,3754.552,3734.775,3743.923,822996,3918068,3977120
2018-06-21 22:00:00.000000000,3743.923,3752.333,3737.829,3745.67,339690,3977120,3956570
2018-06-22 08:00:00.000000000,3745.559,3753.218,3717.096,3745.554,1046002,3956570,3954314
2018-06-22 10:00:00.000000000,3745.554,3761.5,3734.531,3744.102,781418,3954314,3925198
2018-06-22 12:00:00.000000000,3742.456,3745.07,3729.168,3736.009,314754,3925198,3951700
2018-06-22 14:00:00.000000000,3736.009,3745.68,3730.191,3736.773,495458,3951700,3878584
2018-06-22 20:00:00.000000000,3734.109,3757.594,3732.034,3753.619,582808,3878584,3915744
2018-06-22 22:00:00.000000000,3753.619,3754.6,3744.117,3748.343,311514,3915744,3864602
2018-06-25 08:00:00.000000000,3742.403,3742.403,3694.052,3699.804,1465456,3864602,4001436
2018-06-25 10:00:00.000000000,3699.804,3722.194,3689.088,3718.973,899206,4001436,4049778
2018-06-25 12:00:00.000000000,3718.856,3724.691,3708.537,3709.404,344092,4049778,4061426
2018-06-25 14:00:00.000000000,3709.404,3713.212,3695.996,3698.696,572774,4061426,4041348
2018-06-25 20:00:00.000000000,3680.693,3690.642,3668.49,3680.553,1040434,4041348,4120118
2018-06-25 22:00:00.000000000,3680.553,3685.168,3665.487,3671.428,514836,4120118,4124382
2018-06-26 08:00:00.000000000,3665.702,3665.702,3638.644,3642.44,1026776,4124382,4174446
2018-06-26 10:00:00.000000000,3642.44,3662.226,3635.281,3654.082,759158,4174446,4191228
2018-06-26 12:00:00.000000000,3654.943,3659.066,3643.699,3648.562,248404,4191228,4197948
2018-06-26 14:00:00.000000000,3648.562,3665.187,3643.75,3648.509,663356,4197948,4208548
2018-06-26 20:00:00.000000000,3639.675,3669.302,3639.675,3658.297,714072,4208548,4258834
2018-06-26 22:00:00.000000000,3658.297,3670.023,3657.319,3666.933,357282,4258834,4216184
2018-06-27 08:00:00.000000000,3670.52,3683.95,3648.663,3650.592,943734,4216184,4223078
2018-06-27 10:00:00.000000000,3650.592,3672.864,3650.486,3669.204,587974,4223078,4239056
2018-06-27 12:00:00.000000000,3667.409,3667.409,3651.772,3656.549,381970,4239056,4258122
2018-06-27 14:00:00.000000000,3656.549,3657.687,3641.236,3643.092,638804,4258122,4251790
2018-06-27 20:00:00.000000000,3655.201,3725.417,3651.055,3721.538,2011724,4251790,4240948
2018-06-27 22:00:00.000000000,3721.538,3736.35,3715.051,3733.906,843836,4240948,4196714
2018-06-28 08:00:00.000000000,3724.208,3724.208,3708.683,3718.136,705342,4196714,4167452
2018-06-28 10:00:00.000000000,3718.136,3721.127,3699.049,3707.232,716282,4167452,4159518
2018-06-28 12:00:00.000000000,3706.129,3710.451,3702.124,3704.663,281200,4159518,4191296
2018-06-28 14:00:00.000000000,3704.663,3721.821,3696.744,3713.278,605808,4191296,4121420
2018-06-28 20:00:00.000000000,3717.736,3740.561,3717.4,3723.89,909420,4121420,4171014
2018-06-28 22:00:00.000000000,3723.89,3735.59,3720.275,3734.011,370342,4171014,4155784
2018-06-29 08:00:00.000000000,3731.594,3768.114,3731.594,3756.192,1060142,4155784,4115930
2018-06-29 10:00:00.000000000,3756.192,3764.847,3751.037,3758.227,485848,4115930,4094874
2018-06-29 12:00:00.000000000,3761.175,3765.029,3754.459,3762.249,198866,4094874,4106462
2018-06-29 14:00:00.000000000,3762.249,3783.765,3762.249,3776.148,850540,4106462,4051520
2018-06-29 20:00:00.000000000,3772.135,3773.178,3741.741,3753.365,825210,4051520,4001128
2018-06-29 22:00:00.000000000,3753.365,3768.677,3751.246,3762.431,359842,4001128,3964982
2018-07-02 08:00:00.000000000,3757.194,3770.897,3736.212,3768.05,916596,3964982,3999200
2018-07-02 10:00:00.000000000,3768.05,3774.891,3743.169,3752.285,958056,3999200,3965432
2018-07-02 12:00:00.000000000,3751.289,3751.289,3730.392,3737.998,424902,3965432,3969472
2018-07-02 14:00:00.000000000,3737.998,3741.808,3704.422,3718.213,1139840,3969472,3902700
2018-07-02 20:00:00.000000000,3724.87,3727.317,3712.932,3719.708,501726,3902700,3923104
2018-07-02 22:00:00.000000000,3719.708,3729.678,3710.393,3717.766,352578,3923104,3893482
2018-07-03 08:00:00.000000000,3719.923,3736.602,3706.675,3723.994,706872,3893482,3912044
2018-07-03 10:00:00.000000000,3723.994,3725.948,3687.023,3689.404,892980,3912044,3925864
2018-07-03 12:00:00.000000000,3692.341,3719.005,3692.341,3710.117,501274,3925864,3887264
2018-07-03 14:00:00.000000000,3710.117,3721.718,3699.551,3717.425,560268,3887264,3834336
2018-07-03 20:00:00.000000000,3721.053,3741.923,3720.808,3730.964,911092,3834336,3898504
2018-07-03 22:00:00.000000000,3730.964,3743.595,3724.363,3729.444,551812,3898504,3879506
2018-07-04 08:00:00.000000000,3728.838,3768.959,3717.574,3764.261,1112212,3879506,3947288
2018-07-04 10:00:00.000000000,3764.261,3773.804,3748.971,3771.529,845102,3947288,4014766
2018-07-04 12:00:00.000000000,3771.529,3775.515,3742.262,3749.196,527912,4014766,3971008
2018-07-04 14:00:00.000000000,3749.196,3758.187,3745.076,3745.076,515668,3971008,3907818
2018-07-04 20:00:00.000000000,3761.657,3776.581,3731.089,3740.612,1281060,3907818,3986008
2018-07-04 22:00:00.000000000,3740.612,3743.316,3711.379,3717.146,933102,3986008,3872900
2018-07-05 08:00:00.000000000,3724.489,3738.267,3718.791,3727.039,646816,3872900,3847534
2018-07-05 10:00:00.000000000,3727.039,3732.216,3706.896,3713.534,692318,3847534,3850758
2018-07-05 12:00:00.000000000,3718.871,3747.483,3718.462,3741.923,671338,3850758,3850882
2018-07-05 14:00:00.000000000,3741.923,3763.596,3736.823,3747.865,1003360,3850882,3832942
2018-07-05 20:00:00.000000000,3748.604,3756.723,3734.319,3748.691,616100,3832942,3864456
2018-07-05 22:00:00.000000000,3748.691,3751.489,3734.144,3744.193,375120,3864456,3840514
2018-07-06 08:00:00.000000000,3746.699,3751.113,3709.786,3710.714,1066820,3840514,3824802
2018-07-06 10:00:00.000000000,3710.714,3734.165,3692.892,3729.876,1198456,3824802,3835654
2018-07-06 12:00:00.000000000,3736.267,3761.907,3723.54,3733.797,861590,3835654,3755856
2018-07-06 14:00:00.000000000,3733.797,3741.6,3730.997,3736.033,479128,3755856,3733938
2018-07-06 20:00:00.000000000,3724.695,3734.061,3706.563,3711.308,701284,3733938,3775086
2018-07-06 22:00:00.000000000,3711.308,3719.718,3704.747,3706.583,351500,3775086,3740996
2018-07-09 08:00:00.000000000,3723.742,3749.919,3723.742,3749.919,1142512,3740996,3698394
2018-07-09 10:00:00.000000000,3749.919,3773.656,3740.511,3770.26,1048482,3698394,3868454
2018-07-09 12:00:00.000000000,3770.956,3776.658,3757.686,3762.229,380078,3868454,3888552
2018-07-09 14:00:00.000000000,3762.229,3784.679,3761.504,3783.341,796610,3888552,3906888
2018-07-09 20:00:00.000000000,3796.474,3811.709,3793.316,3804.274,942476,3906888,3994186
2018-07-09 22:00:00.000000000,3804.274,3813.054,3796.639,3812.23,358806,3994186,3982592
2018-07-10 08:00:00.000000000,3811.266,3828.726,3811.251,3825.368,851062,3982592,4110708
2018-07-10 10:00:00.000000000,3825.368,3833.282,3813.425,3824.806,856062,4110708,4138056
2018-07-10 12:00:00.000000000,3823.104,3823.104,3810.479,3816.803,319248,4138056,4130968
2018-07-10 14:00:00.000000000,3816.803,3830.72,3812.729,3820.466,611626,4130968,4115792
2018-07-10 20:00:00.000000000,3829.761,3856.434,3826.338,3853.959,861442,4115792,4241368
2018-07-10 22:00:00.000000000,3853.959,3858.831,3839.935,3849.114,516734,4241368,4224720
2018-07-11 08:00:00.000000000,3835.392,3837.067,3793.354,3831.026,1611860,4224720,4214588
2018-07-11 10:00:00.000000000,3831.026,3847.961,3826.871,3830.543,808944,4214588,4227610
2018-07-11 12:00:00.000000000,3829.568,3834.18,3819.852,3823.385,327396,4227610,4224190
2018-07-11 14:00:00.000000000,3823.385,3842.941,3821.249,3839.6,584796,4224190,4204130
2018-07-11 20:00:00.000000000,3842.12,3868.46,3840.329,3858.325,1000798,4204130,4338704
2018-07-11 22:00:00.000000000,3858.325,3905.102,3857.432,3902.723,1002638,4338704,4390668
2018-07-12 08:00:00.000000000,3904.069,3917.862,3889.564,3900.036,874974,4390668,4409530
2018-07-12 10:00:00.000000000,3900.036,3925.613,3898.418,3913.413,788158,4409530,4445742
2018-07-12 12:00:00.000000000,3919.114,3923.362,3894.56,3905.585,445926,4445742,4427098
2018-07-12 14:00:00.000000000,3905.585,3946.503,3904.764,3934.564,1042420,4427098,4428662
2018-07-12 20:00:00.000000000,3930.368,3955.43,3925.42,3946.353,940864,4428662,4496644
2018-07-12 22:00:00.000000000,3946.353,3959.072,3939.255,3951.267,581260,4496644,4494672
2018-07-13 08:00:00.000000000,3952.138,3952.858,3930.007,3942.303,710854,4494672,4486876
2018-07-13 10:00:00.000000000,3942.303,3959.736,3934.743,3949.81,755422,4486876,4504320
2018-07-13 12:00:00.000000000,3949.014,3949.014,3930.041,3931.808,397040,4504320,4478016
2018-07-13 14:00:00.000000000,3931.808,3934.11,3915.234,3925.385,1073916,4478016,4372162
2018-07-13 20:00:00.000000000,3902.873,3926.259,3901.417,3919.417,717798,4372162,4382630
2018-07-13 22:00:00.000000000,3919.417,3924.029,3909.551,3916.0,399306,4382630,4334960
2018-07-16 08:00:00.000000000,3909.611,3932.52,3903.807,3923.094,737370,4334960,4345418
2018-07-16 10:00:00.000000000,3923.094,3931.263,3912.985,3920.691,570704,4345418,4342636
2018-07-16 12:00:00.000000000,3920.349,3937.113,3916.093,3931.752,391172,4342636,4359574
2018-07-16 14:00:00.000000000,3931.752,3933.207,3900.163,3911.221,866924,4359574,4218832
2018-07-16 20:00:00.000000000,3891.161,3905.871,3874.451,3876.893,1167596,4218832,4101986
2018-07-16 22:00:00.000000000,3876.893,3885.02,3875.545,3878.498,414432,4101986,4076550
2018-07-17 08:00:00.000000000,3878.376,3884.219,3867.293,3877.386,577638,4076550,4049874
2018-07-17 10:00:00.000000000,3877.386,3881.233,3855.617,3868.095,783548,4049874,4004540
2018-07-17 12:00:00.000000000,3868.038,3869.616,3842.709,3853.124,519108,4004540,4002120
2018-07-17 14:00:00.000000000,3853.124,3893.65,3852.196,3889.835,1035872,4002120,3925848
2018-07-17 20:00:00.000000000,3882.539,3884.623,3871.769,3879.658,469160,3925848,3935416
2018-07-17 22:00:00.000000000,3879.658,3892.528,3879.067,3886.893,387622,3935416,3931958
2018-07-18 08:00:00.000000000,3886.146,3889.6,3871.048,3871.826,409868,3931958,3949276
2018-07-18 10:00:00.000000000,3871.826,3900.158,3871.639,3894.838,737316,3949276,3999488
2018-07-18 12:00:00.000000000,3896.177,3900.725,3887.483,3894.861,313956,3999488,4036298
2018-07-18 14:00:00.000000000,3894.861,3906.705,3873.481,3886.481,993448,4036298,3958260
2018-07-18 20:00:00.000000000,3894.317,3924.781,3890.989,3924.595,973474,3958260,4103728
2018-07-18 22:00:00.000000000,3924.595,3947.461,3915.5,3933.662,801732,4103728,4139388
2018-07-19 08:00:00.000000000,3939.536,3948.609,3928.562,3938.193,632496,4139388,4166040
2018-07-19 10:00:00.000000000,3938.193,3957.525,3933.437,3949.882,867242,4166040,4235088
2018-07-19 12:00:00.000000000,3946.443,3946.443,3925.619,3933.748,461040,4235088,4217200
2018-07-19 14:00:00.000000000,3933.748,3934.303,3904.59,3907.393,994970,4217200,4081966
2018-07-19 20:00:00.000000000,3901.516,3924.86,3898.598,3921.122,601872,4081966,4132702
2018-07-19 22:00:00.000000000,3921.122,3928.55,3911.998,3922.797,349222,4132702,4120914
2018-07-20 08:00:00.000000000,3922.902,3936.471,3912.789,3917.664,607700,4120914,4170468
2018-07-20 10:00:00.000000000,3917.664,3924.242,3905.146,3909.603,731058,4170468,4171918
2018-07-20 12:00:00.000000000,3916.201,3931.24,3916.201,3924.557,405748,4171918,4164622
2018-07-20 14:00:00.000000000,3924.557,3944.082,3918.6,3929.226,812360,4164622,4136986
2018-07-20 20:00:00.000000000,3925.417,3936.717,3918.789,3927.419,478184,4136986,4156586
2018-07-20 22:00:00.000000000,3927.419,3928.191,3915.083,3916.373,325332,4156586,4110654
2018-07-23 08:00:00.000000000,3922.5,3954.108,3915.956,3952.609,935792,4110654,4195338
2018-07-23 10:00:00.000000000,3952.609,3954.848,3939.127,3950.169,554806,4195338,4244122
2018-07-23 12:00:00.000000000,3952.46,3967.668,3951.539,3955.223,509270,4244122,4259428
2018-07-23 14:00:00.000000000,3955.223,3967.208,3952.347,3959.368,501654,4259428,4247180
2018-07-23 20:00:00.000000000,3968.629,3985.303,3962.683,3966.498,898590,4247180,4258742
2018-07-23 22:00:00.000000000,3966.498,3969.672,3958.916,3965.721,310372,4258742,4217972
2018-07-24 08:00:00.000000000,3967.495,3975.176,3957.185,3966.218,488102,4217972,4221984
2018-07-24 10:00:00.000000000,3966.218,3966.996,3947.611,3952.604,758064,4221984,4145646
2018-07-24 12:00:00.000000000,3951.608,3954.713,3940.42,3944.593,348182,4145646,4149620
2018-07-24 14:00:00.000000000,3944.593,3948.544,3929.083,3935.334,882626,4149620,4011214
2018-07-24 20:00:00.000000000,3930.595,3947.841,3926.835,3941.938,629334,4011214,4014116
2018-07-24 22:00:00.000000000,3941.938,3952.842,3937.243,3943.522,443870,4014116,3984246
2018-07-25 08:00:00.000000000,3945.233,3950.364,3933.26,3939.154,464746,3984246,4033254
2018-07-25 10:00:00.000000000,3939.154,3981.065,3938.94,3970.217,1244616,4033254,4093008
2018-07-25 12:00:00.000000000,3970.184,3978.076,3966.298,3977.113,160158,4093008,4118450
2018-07-25 14:00:00.000000000,3977.113,3981.432,3964.365,3975.462,746246,4118450,4139968
2018-07-25 20:00:00.000000000,3965.951,3970.317,3946.779,3950.918,842498,4139968,4112942
2018-07-25 22:00:00.000000000,3950.918,3955.888,3947.725,3954.286,316578,4112942,4092984
2018-07-26 08:00:00.000000000,3959.581,3967.278,3948.979,3954.682,547768,4092984,4116882
2018-07-26 10:00:00.000000000,3954.682,3969.68,3947.004,3956.432,666200,4116882,4136536
2018-07-26 12:00:00.000000000,3960.777,3978.094,3956.709,3976.898,565772,4136536,4199762
2018-07-26 14:00:00.000000000,3976.898,3980.613,3967.835,3977.659,565114,4199762,4218114
2018-07-26 20:00:00.000000000,3980.96,3984.588,3971.091,3981.796,631880,4218114,4308146
2018-07-26 22:00:00.000000000,3981.796,3996.036,3976.374,3991.786,530582,4308146,4317108
2018-07-27 08:00:00.000000000,4005.081,4034.519,4003.341,4025.923,1326072,4317108,4365138
2018-07-27 10:00:00.000000000,4025.923,4037.612,4022.964,4036.423,597336,4365138,4405608
2018-07-27 12:00:00.000000000,4035.747,4048.725,4026.917,4044.286,392948,4405608,4451380
2018-07-27 14:00:00.000000000,4044.286,4076.384,4040.817,4074.801,1026014,4451380,4365446
2018-07-27 20:00:00.000000000,4068.241,4077.242,4051.841,4061.909,732360,4365446,4320894
2018-07-27 22:00:00.000000000,4061.909,4063.741,4054.74,4060.719,279564,4320894,4281924
2018-07-30 08:00:00.000000000,4061.963,4095.181,4059.022,4080.666,984382,4281924,4279854
2018-07-30 10:00:00.000000000,4080.666,4089.993,4072.156,4080.562,469474,4279854,4279020
2018-07-30 12:00:00.000000000,4078.376,4080.568,4063.12,4074.811,326978,4279020,4268268
2018-07-30 14:00:00.000000000,4074.811,4083.747,4066.239,4076.252,415684,4268268,4220896
2018-07-30 20:00:00.000000000,4071.977,4076.69,4060.645,4064.218,398146,4220896,4234754
2018-07-30 22:00:00.000000000,4064.218,4071.982,4061.58,4068.744,226944,4234754,4208272
2018-07-31 08:00:00.000000000,4069.054,4111.692,4068.63,4093.481,1175414,4208272,4240856
2018-07-31 10:00:00.000000000,4093.481,4109.552,4086.222,4107.239,598638,4240856,4242130
2018-07-31 12:00:00.000000000,4108.199,4121.122,4101.373,4113.193,416708,4242130,4258274
2018-07-31 14:00:00.000000000,4113.193,4114.224,4095.348,4108.488,644168,4258274,4179814
2018-07-31 20:00:00.000000000,4101.893,4125.136,4097.05,4102.61,868874,4179814,4172110
2018-07-31 22:00:00.000000000,4102.61,4124.894,4099.954,4122.898,469152,4172110,4147370
2018-08-01 08:00:00.000000000,4121.044,4166.214,4115.93,4155.641,1315762,4147370,4157562
2018-08-01 10:00:00.000000000,4155.641,4155.996,4103.905,4109.887,1125148,4157562,4086158
2018-08-01 12:00:00.000000000,4108.548,4115.417,4090.053,4102.459,661260,4086158,4070800
2018-08-01 14:00:00.000000000,4102.459,4105.378,4060.684,4067.234,1111568,4070800,3937558
2018-08-01 20:00:00.000000000,4059.372,4070.946,4043.33,4065.04,1066002,3937558,3938054
2018-08-01 22:00:00.000000000,4065.04,4071.35,4052.711,4056.451,383734,3938054,3911862
2018-08-02 08:00:00.000000000,4054.764,4066.242,4032.388,4044.853,1057100,3911862,3922710
2018-08-02 10:00:00.000000000,4044.853,4064.965,4041.205,4051.21,648200,3922710,3908276
2018-08-02 12:00:00.000000000,4045.271,4061.675,4023.115,4058.404,888020,3908276,3923962
2018-08-02 14:00:00.000000000,4058.404,4086.02,4055.349,4075.687,1012086,3923962,3887216
2018-08-02 20:00:00.000000000,4070.734,4098.985,4067.417,4094.245,953246,3887216,3909560
2018-08-02 22:00:00.000000000,4094.245,4121.157,4090.537,4102.599,797282,3909560,3876146
2018-08-03 08:00:00.000000000,4105.51,4126.043,4088.948,4103.665,882014,3876146,3892050
2018-08-03 10:00:00.000000000,4103.665,4111.864,4084.051,4106.608,799014,3892050,3900040
2018-08-03 12:00:00.000000000,4106.24,4129.107,4104.368,4121.13,529962,3900040,3893580
2018-08-03 14:00:00.000000000,4121.13,4128.599,4112.894,4121.578,516886,3893580,3848548
2018-08-03 20:00:00.000000000,4130.449,4131.112,4052.033,4097.606,1479862,3848548,3827354
