datetime,KQ.i@SHFE.ni.open,KQ.i@SHFE.ni.high,KQ.i@SHFE.ni.low,KQ.i@SHFE.ni.close,KQ.i@SHFE.ni.volume,KQ.i@SHFE.ni.open_oi,KQ.i@SHFE.ni.close_oi
2018-07-10 14:00:00.000000000,111364.68,111832.961,111331.602,111824.844,52928,582864,582262
2018-07-10 14:30:00.000000000,111824.844,112058.328,111733.125,111988.844,83148,582262,579268
2018-07-10 21:00:00.000000000,111822.039,112649.289,111680.609,111934.867,142734,579268,589054
2018-07-10 21:30:00.000000000,111934.867,112024.336,111607.695,111614.336,58590,589054,587178
2018-07-10 22:00:00.000000000,111614.336,111897.164,111540.734,111675.469,54364,587178,587128
2018-07-10 22:30:00.000000000,111675.469,111675.469,111099.578,111352.523,103544,587128,591206
2018-07-10 23:00:00.000000000,111352.523,111876.562,111241.227,111741.828,70398,591206,588838
2018-07-10 23:30:00.000000000,111741.828,111806.953,111636.062,111806.953,32206,588838,589688
2018-07-11 00:00:00.000000000,111806.953,111927.648,111716.203,111799.836,24902,589688,588684
2018-07-11 00:30:00.000000000,111799.836,111941.969,111767.867,111863.0,18692,588684,584522
2018-07-11 09:00:00.000000000,110469.523,110469.523,108235.539,109170.937,340332,584522,577902
2018-07-11 09:30:00.000000000,109170.937,109248.656,108838.477,109195.422,91778,577902,582158
2018-07-11 10:00:00.000000000,109195.422,109623.141,109041.797,109601.945,52330,582158,581600
2018-07-11 10:30:00.000000000,109595.766,109633.453,109224.789,109312.07,64870,581600,584574
2018-07-11 11:00:00.000000000,109312.07,109387.07,108871.57,108927.664,71316,584574,580444
2018-07-11 13:30:00.000000000,108947.07,109198.586,108770.719,108777.852,64324,580444,583044
2018-07-11 14:00:00.000000000,108777.852,108870.102,108371.687,108764.289,146678,583044,585562
2018-07-11 14:30:00.000000000,108764.289,109336.312,108732.0,109315.102,93676,585562,574564
2018-07-11 21:00:00.000000000,109593.469,109704.305,109228.789,109552.773,110746,574564,585088
2018-07-11 21:30:00.000000000,109552.773,109553.992,109218.844,109272.781,50764,585088,587502
2018-07-11 22:00:00.000000000,109272.781,109590.219,109256.836,109431.227,44654,587502,587862
2018-07-11 22:30:00.000000000,109431.227,109665.039,109034.047,109585.172,89578,587862,586830
2018-07-11 23:00:00.000000000,109585.172,110783.797,109552.359,110692.219,150732,586830,596868
2018-07-11 23:30:00.000000000,110692.219,111852.977,110688.852,111338.32,220388,596868,601318
2018-07-12 00:00:00.000000000,111338.32,111558.297,111317.445,111432.953,55994,601318,599738
2018-07-12 00:30:00.000000000,111432.953,111769.703,111385.937,111667.375,41060,599738,595310
2018-07-12 09:00:00.000000000,111560.305,111560.305,111200.227,111436.758,96718,595310,596234
2018-07-12 09:30:00.000000000,111436.758,114094.305,111416.367,113595.375,269466,596234,603208
2018-07-12 10:00:00.000000000,113595.375,113841.586,113223.828,113357.156,64800,603208,603220
2018-07-12 10:30:00.000000000,113351.484,113621.227,113171.102,113621.227,73038,603220,607604
2018-07-12 11:00:00.000000000,113621.227,114275.187,113359.703,114186.312,111012,607604,613196
2018-07-12 13:30:00.000000000,114515.945,114698.25,113639.0,113804.703,125938,613196,614338
2018-07-12 14:00:00.000000000,113804.703,114332.336,113768.719,114184.289,55462,614338,615914
2018-07-12 14:30:00.000000000,114184.289,114192.266,113628.625,114006.422,92836,615914,612600
2018-07-12 21:00:00.000000000,113782.805,113986.789,113261.039,113332.031,145748,612600,618278
2018-07-12 21:30:00.000000000,113332.031,113519.414,113042.867,113441.18,79112,618278,618414
2018-07-12 22:00:00.000000000,113441.18,113510.805,113243.922,113375.195,48380,618414,620392
2018-07-12 22:30:00.000000000,113375.195,113465.672,113101.539,113116.391,56056,620392,623096
2018-07-12 23:00:00.000000000,113116.391,113289.945,112770.758,113181.383,81512,623096,623292
2018-07-12 23:30:00.000000000,113181.383,113317.555,113073.57,113073.57,38472,623292,623042
2018-07-13 00:00:00.000000000,113073.57,113227.437,113073.57,113161.711,15282,623042,621382
2018-07-13 00:30:00.000000000,113161.711,113599.102,113160.234,113215.984,42974,621382,612990
2018-07-13 09:00:00.000000000,113233.055,113514.922,112905.508,113039.172,69824,612990,609232
2018-07-13 09:30:00.000000000,113039.172,113527.656,113030.445,113299.453,48938,609232,609858
2018-07-13 10:00:00.000000000,113299.453,113350.219,113192.148,113295.641,14510,609858,608306
2018-07-13 10:30:00.000000000,113323.305,113549.602,113320.891,113424.047,39744,608306,610626
2018-07-13 11:00:00.000000000,113424.047,113796.25,112984.18,113155.773,80908,610626,607220
2018-07-13 13:30:00.000000000,113137.367,113257.102,112580.656,112770.648,113750,607220,607566
2018-07-13 14:00:00.000000000,112770.648,112871.812,112413.375,112460.344,83184,607566,599510
2018-07-13 14:30:00.000000000,112460.344,112670.797,112402.945,112510.172,67080,599510,593002
2018-07-13 21:00:00.000000000,112275.031,112836.812,112169.547,112822.383,122636,593002,604812
2018-07-13 21:30:00.000000000,112822.383,112832.023,111447.625,111658.516,143868,604812,606308
2018-07-13 22:00:00.000000000,111658.516,112161.375,111421.148,112005.687,118630,606308,606420
2018-07-13 22:30:00.000000000,112005.687,112099.734,111849.422,111981.898,53018,606420,607072
2018-07-13 23:00:00.000000000,111981.898,112001.875,111839.82,111974.672,26180,607072,608454
2018-07-13 23:30:00.000000000,111974.672,112559.742,111551.859,111860.922,116918,608454,608820
2018-07-14 00:00:00.000000000,111860.922,112270.5,111798.133,111977.469,38268,608820,606672
2018-07-14 00:30:00.000000000,111977.469,112063.156,111842.383,111938.57,30724,606672,600924
2018-07-16 09:00:00.000000000,112024.062,112316.883,111408.094,111875.375,131492,600924,600560
2018-07-16 09:30:00.000000000,111875.375,112066.797,111169.562,111424.578,91396,600560,602704
2018-07-16 10:00:00.000000000,111424.578,111570.398,111326.047,111348.008,29580,602704,603282
2018-07-16 10:30:00.000000000,111340.711,111463.562,111095.281,111214.312,59882,603282,606642
2018-07-16 11:00:00.000000000,111214.312,111257.695,110582.578,110603.883,114628,606642,605282
2018-07-16 13:30:00.000000000,110565.789,111033.375,110473.766,110734.523,92590,605282,605034
2018-07-16 14:00:00.000000000,110734.523,110773.258,110343.555,110393.414,78308,605034,609936
2018-07-16 14:30:00.000000000,110393.414,110531.75,110040.125,110169.937,106504,609936,603610
2018-07-16 21:00:00.000000000,110409.164,110637.508,110205.297,110480.617,91556,603610,610232
2018-07-16 21:30:00.000000000,110480.617,110827.187,110350.703,110621.437,82658,610232,610042
2018-07-16 22:00:00.000000000,110621.437,110797.883,110522.187,110716.711,49048,610042,612314
2018-07-16 22:30:00.000000000,110716.711,110738.398,110263.219,110390.484,48136,612314,612996
2018-07-16 23:00:00.000000000,110390.484,110612.852,110163.125,110211.336,53088,612996,615178
2018-07-16 23:30:00.000000000,110211.336,110561.187,110200.086,110214.195,39064,615178,616102
2018-07-17 00:00:00.000000000,110214.195,110222.227,109614.586,109786.078,83540,616102,617764
2018-07-17 00:30:00.000000000,109786.078,109787.125,109135.156,109361.312,86008,617764,611884
2018-07-17 09:00:00.000000000,109726.562,109882.148,109495.898,109803.609,93774,611884,611826
2018-07-17 09:30:00.000000000,109803.609,110001.82,109701.648,109773.172,55062,611826,610540
2018-07-17 10:00:00.000000000,109773.172,109781.203,109495.937,109618.664,30060,610540,609826
2018-07-17 10:30:00.000000000,109618.664,109844.508,109513.656,109692.687,32886,609826,611386
2018-07-17 11:00:00.000000000,109692.687,109816.664,109613.195,109719.43,38552,611386,608538
2018-07-17 13:30:00.000000000,109749.148,109751.555,108664.922,108778.617,121708,608538,606840
2018-07-17 14:00:00.000000000,108778.617,109068.43,108575.727,108894.937,100638,606840,604702
2018-07-17 14:30:00.000000000,108894.937,109110.32,108575.156,109110.227,103238,604702,595952
2018-07-17 21:00:00.000000000,108865.094,108976.836,108321.336,108604.961,140102,595952,601008
2018-07-17 21:30:00.000000000,108604.961,108822.211,108499.117,108564.547,64102,601008,603744
2018-07-17 22:00:00.000000000,108564.547,108994.07,108509.187,108648.422,96364,603744,605182
2018-07-17 22:30:00.000000000,108648.422,109228.0,108514.266,109069.906,78432,605182,602436
2018-07-17 23:00:00.000000000,109069.906,109111.383,108441.773,108534.789,75192,602436,606138
2018-07-17 23:30:00.000000000,108534.789,108824.078,108534.789,108620.695,42576,606138,605756
2018-07-18 00:00:00.000000000,108620.695,108820.734,108618.219,108776.25,24220,605756,604472
2018-07-18 00:30:00.000000000,108776.25,108838.93,108689.977,108785.094,20486,604472,598218
2018-07-18 09:00:00.000000000,108796.023,108918.25,108529.555,108770.32,75558,598218,598550
2018-07-18 09:30:00.000000000,108770.32,109009.172,108711.594,108802.859,42888,598550,596678
2018-07-18 10:00:00.000000000,108802.859,109040.359,108745.242,109006.781,21166,596678,595270
2018-07-18 10:30:00.000000000,109068.781,109463.945,108961.945,109398.172,89150,595270,594390
2018-07-18 11:00:00.000000000,109398.172,109422.898,109134.023,109332.602,56222,594390,589316
2018-07-18 13:30:00.000000000,109200.672,109200.672,108150.32,108354.656,164058,589316,593490
2018-07-18 14:00:00.000000000,108354.656,108538.266,108128.133,108400.562,103700,593490,592888
2018-07-18 14:30:00.000000000,108400.562,109037.867,108223.375,108859.297,134318,592888,584440
2018-07-18 21:00:00.000000000,108533.227,109571.312,108496.375,109269.875,174566,584440,589044
2018-07-18 21:30:00.000000000,109269.875,109289.102,108889.445,108971.969,84878,589044,590318
2018-07-18 22:00:00.000000000,108971.969,109005.883,108762.906,108888.234,65380,590318,593932
2018-07-18 22:30:00.000000000,108888.234,109429.25,108733.328,109345.758,98666,593932,594226
2018-07-18 23:00:00.000000000,109345.758,109682.805,108939.172,109445.523,138862,594226,600040
2018-07-18 23:30:00.000000000,109445.523,109659.656,109355.664,109600.906,70868,600040,600704
2018-07-19 00:00:00.000000000,109600.906,109821.641,109409.57,109555.234,69914,600704,597046
2018-07-19 00:30:00.000000000,109555.234,109641.602,109490.5,109578.18,25924,597046,590414
2018-07-19 09:00:00.000000000,109779.305,110416.391,109457.727,109654.57,194790,590414,587386
2018-07-19 09:30:00.000000000,109654.57,109718.797,109452.469,109569.734,63596,587386,587686
2018-07-19 10:00:00.000000000,109569.734,109602.211,109112.367,109345.461,43428,587686,587800
2018-07-19 10:30:00.000000000,109349.781,109689.055,109236.242,109661.328,60834,587800,587748
2018-07-19 11:00:00.000000000,109661.328,109684.461,109438.93,109530.203,40276,587748,585306
2018-07-19 13:30:00.000000000,109540.953,109560.914,109075.781,109193.469,82744,585306,588070
2018-07-19 14:00:00.000000000,109193.469,109265.969,108900.258,109007.594,76960,588070,586132
2018-07-19 14:30:00.000000000,109007.594,109202.094,108811.008,109027.187,73718,586132,578826
2018-07-19 21:00:00.000000000,108563.141,108747.625,107845.969,108666.164,196948,578826,580468
2018-07-19 21:30:00.000000000,108666.164,108980.898,108609.055,108826.367,77736,580468,578610
2018-07-19 22:00:00.000000000,108826.367,109673.453,108811.312,109393.555,121410,578610,579318
2018-07-19 22:30:00.000000000,109393.555,109610.781,109390.906,109411.258,50206,579318,577946
2018-07-19 23:00:00.000000000,109411.258,109411.258,108743.492,108871.07,112162,577946,582566
2018-07-19 23:30:00.000000000,108871.07,109130.164,108631.398,108650.969,48910,582566,583122
2018-07-20 00:00:00.000000000,108650.969,109019.945,108646.805,108865.812,29714,583122,582572
2018-07-20 00:30:00.000000000,108865.812,108959.07,108772.648,108938.914,21230,582572,578950
2018-07-20 09:00:00.000000000,109112.562,109440.539,109013.727,109255.664,92542,578950,577684
2018-07-20 09:30:00.000000000,109255.664,109299.578,108824.781,108935.109,63984,577684,579558
2018-07-20 10:00:00.000000000,108935.109,109126.156,108904.742,109083.031,19438,579558,579456
2018-07-20 10:30:00.000000000,109083.031,109219.773,108997.406,109116.727,34008,579456,579762
2018-07-20 11:00:00.000000000,109116.727,109455.648,109071.852,109306.352,57412,579762,576052
2018-07-20 13:30:00.000000000,109435.336,110125.766,109435.336,109945.5,149600,576052,580468
2018-07-20 14:00:00.000000000,109945.5,110121.445,109851.406,109941.984,69556,580468,575670
2018-07-20 14:30:00.000000000,109941.984,110123.68,109795.937,109872.086,79728,575670,564892
2018-07-20 21:00:00.000000000,109689.656,110032.031,109615.453,109698.258,103254,564892,570026
2018-07-20 21:30:00.000000000,109698.258,109742.164,109469.617,109599.109,74224,570026,570700
2018-07-20 22:00:00.000000000,109599.109,109693.703,109541.812,109645.07,35162,570700,571330
2018-07-20 22:30:00.000000000,109645.07,109955.937,109583.023,109784.703,57250,571330,572190
2018-07-20 23:00:00.000000000,109784.703,109846.883,109534.328,109686.094,53574,572190,571090
2018-07-20 23:30:00.000000000,109686.094,109828.203,109675.297,109791.703,36004,571090,571016
2018-07-21 00:00:00.000000000,109791.703,109830.594,109715.641,109808.375,18118,571016,570046
2018-07-21 00:30:00.000000000,109808.375,109860.945,109704.586,109808.117,19274,570046,564250
2018-07-23 09:00:00.000000000,109814.703,110080.336,109332.562,109555.727,114384,564250,560058
2018-07-23 09:30:00.000000000,109555.727,109788.93,109540.234,109649.133,51608,560058,557912
2018-07-23 10:00:00.000000000,109649.133,109727.766,108854.148,108880.641,42478,557912,557402
2018-07-23 10:30:00.000000000,108920.164,109181.195,108877.711,109144.945,70620,557402,559014
2018-07-23 11:00:00.000000000,109144.945,109327.141,109030.875,109266.758,53404,559014,556098
2018-07-23 13:30:00.000000000,109481.727,109622.406,109317.406,109376.961,66666,556098,554396
2018-07-23 14:00:00.000000000,109376.961,109864.477,109376.961,109845.641,69740,554396,554622
2018-07-23 14:30:00.000000000,109845.641,110441.672,109842.875,110329.977,143194,554622,546712
2018-07-23 21:00:00.000000000,110245.664,110929.68,109926.117,110128.305,154788,546712,549778
2018-07-23 21:30:00.000000000,110128.305,110403.742,110074.445,110402.547,59888,549778,551004
2018-07-23 22:00:00.000000000,110402.547,110447.383,109891.492,110056.727,66382,551004,552422
2018-07-23 22:30:00.000000000,110056.727,110183.047,109971.062,109994.875,35932,552422,555814
2018-07-23 23:00:00.000000000,109994.875,110114.883,109748.32,110023.945,45124,555814,557716
2018-07-23 23:30:00.000000000,110023.945,110127.844,109762.828,109762.828,38672,557716,560766
2018-07-24 00:00:00.000000000,109762.828,109828.898,109562.312,109678.414,54104,560766,561000
2018-07-24 00:30:00.000000000,109678.414,109710.648,109236.891,109407.453,46796,561000,555958
2018-07-24 09:00:00.000000000,109409.141,109833.117,109409.141,109734.484,75638,555958,557892
2018-07-24 09:30:00.000000000,109734.484,109954.969,109721.18,109942.703,51140,557892,554944
2018-07-24 10:00:00.000000000,109942.703,110044.086,109787.609,109842.547,33256,554944,552666
2018-07-24 10:30:00.000000000,109842.547,109926.133,109668.766,109878.633,33984,552666,554166
2018-07-24 11:00:00.000000000,109878.633,109931.344,109499.68,109553.32,50030,554166,555548
2018-07-24 13:30:00.000000000,109558.742,109911.867,109532.016,109909.281,61474,555548,556344
2018-07-24 14:00:00.000000000,109909.281,109917.289,109479.523,109575.43,68800,556344,556824
2018-07-24 14:30:00.000000000,109575.43,109692.594,109286.039,109547.477,81120,556824,552086
2018-07-24 21:00:00.000000000,110214.883,110524.672,110069.82,110508.5,148950,552086,559830
2018-07-24 21:30:00.000000000,110508.5,110728.164,110366.211,110590.984,109966,559830,560264
2018-07-24 22:00:00.000000000,110590.984,111123.031,110590.984,111035.82,142066,560264,564104
2018-07-24 22:30:00.000000000,111035.82,111674.82,110963.727,111539.211,120558,564104,569426
2018-07-24 23:00:00.000000000,111539.211,111640.016,111081.391,111216.18,90970,569426,567348
2018-07-24 23:30:00.000000000,111216.18,111294.18,110992.523,110995.32,38146,567348,566070
2018-07-25 00:00:00.000000000,110995.32,111133.664,110931.477,111072.586,28692,566070,564672
2018-07-25 00:30:00.000000000,111072.586,111170.852,111006.437,111053.922,25332,564672,558852
2018-07-25 09:00:00.000000000,111140.625,111263.969,110998.273,111198.859,57578,558852,556350
2018-07-25 09:30:00.000000000,111198.859,111213.102,110937.937,111075.383,40260,556350,555040
2018-07-25 10:00:00.000000000,111075.383,111302.195,111064.977,111245.234,26244,555040,553812
2018-07-25 10:30:00.000000000,111256.461,111379.836,111119.273,111166.711,38200,553812,553828
2018-07-25 11:00:00.000000000,111166.711,111301.852,110628.055,110759.055,73816,553828,547194
2018-07-25 13:30:00.000000000,110804.234,111178.922,110784.609,111150.492,57384,547194,548684
2018-07-25 14:00:00.000000000,111150.492,111185.289,111003.062,111135.336,36794,548684,548400
2018-07-25 14:30:00.000000000,111135.336,111146.125,110750.398,110894.055,65298,548400,541898
2018-07-25 21:00:00.000000000,111341.937,111685.141,110897.469,111081.383,161192,541898,550334
2018-07-25 21:30:00.000000000,111081.383,111191.062,110720.477,110885.078,81632,550334,554622
2018-07-25 22:00:00.000000000,110885.078,111115.227,110866.906,111089.062,49586,554622,556438
2018-07-25 22:30:00.000000000,111089.062,111194.023,110774.57,110933.266,57536,556438,556744
2018-07-25 23:00:00.000000000,110933.266,111022.125,110532.414,110993.289,76210,556744,558214
2018-07-25 23:30:00.000000000,110993.289,111121.867,110946.922,110990.883,37990,558214,558276
2018-07-26 00:00:00.000000000,110990.883,111072.312,110990.883,111038.281,11646,558276,557634
2018-07-26 00:30:00.000000000,111038.281,111080.75,110918.633,110987.023,18356,557634,552168
2018-07-26 09:00:00.000000000,111318.547,111482.18,111063.305,111433.281,100170,552168,553748
2018-07-26 09:30:00.000000000,111433.281,111545.828,111117.516,111117.68,68080,553748,548044
2018-07-26 10:00:00.000000000,111117.68,111236.07,111043.375,111184.195,26004,548044,546460
2018-07-26 10:30:00.000000000,111189.312,111248.57,111053.359,111179.305,29542,546460,545518
2018-07-26 11:00:00.000000000,111179.305,111242.508,110907.039,111050.383,35316,545518,542972
2018-07-26 13:30:00.000000000,111042.453,111108.109,110814.797,111049.328,57664,542972,543828
2018-07-26 14:00:00.000000000,111049.328,111078.547,110958.172,111013.555,29748,543828,543562
2018-07-26 14:30:00.000000000,111013.555,111279.562,111008.437,111272.031,59734,543562,535642
2018-07-26 21:00:00.000000000,111069.508,111277.766,110754.242,111047.609,91000,535642,543924
2018-07-26 21:30:00.000000000,111047.609,111235.469,110977.711,111159.195,45476,543924,546200
2018-07-26 22:00:00.000000000,111159.195,111208.937,110963.523,111046.328,43504,546200,546066
2018-07-26 22:30:00.000000000,111046.328,111436.437,111021.656,111301.492,60832,546066,547782
2018-07-26 23:00:00.000000000,111301.492,112141.648,111233.867,112014.008,142770,547782,556694
2018-07-26 23:30:00.000000000,112014.008,112049.875,111799.883,111981.367,50256,556694,558296
2018-07-27 00:00:00.000000000,111981.367,111983.484,111874.492,111966.281,19098,558296,557086
2018-07-27 00:30:00.000000000,111966.281,111968.406,111895.758,111906.625,17202,557086,550562
2018-07-27 09:00:00.000000000,111705.375,112333.719,111521.047,112186.914,126226,550562,545756
2018-07-27 09:30:00.000000000,112186.914,112325.008,112026.352,112294.445,54594,545756,547130
2018-07-27 10:00:00.000000000,112294.445,112419.992,112190.375,112362.687,38818,547130,549458
2018-07-27 10:30:00.000000000,112395.25,112898.016,112395.25,112713.539,93018,549458,553922
2018-07-27 11:00:00.000000000,112713.539,112781.828,112485.359,112609.937,49814,553922,552330
2018-07-27 13:30:00.000000000,112609.961,112616.609,112284.789,112367.312,55136,552330,547082
2018-07-27 14:00:00.000000000,112367.312,112505.195,112019.195,112085.93,67916,547082,544024
2018-07-27 14:30:00.000000000,112085.93,112223.227,111925.312,112119.875,70392,544024,533744
2018-07-27 21:00:00.000000000,112172.07,112586.18,111970.969,112477.109,103584,533744,538738
2018-07-27 21:30:00.000000000,112477.109,112735.445,112316.469,112668.125,53270,538738,540030
2018-07-27 22:00:00.000000000,112668.125,113022.391,112612.156,112661.781,89274,540030,544270
2018-07-27 22:30:00.000000000,112661.781,112822.016,112233.82,112445.234,66240,544270,543666
2018-07-27 23:00:00.000000000,112445.234,112752.969,112400.312,112713.609,40434,543666,546296
2018-07-27 23:30:00.000000000,112713.609,112804.555,112590.367,112710.945,33800,546296,549406
2018-07-28 00:00:00.000000000,112710.945,112715.93,112593.789,112678.312,18942,549406,547330
2018-07-28 00:30:00.000000000,112678.312,112694.391,112364.187,112553.656,24522,547330,540422
2018-07-30 09:00:00.000000000,112573.594,112622.445,112289.758,112380.484,64908,540422,542438
2018-07-30 09:30:00.000000000,112380.484,112481.859,112161.562,112449.375,44152,542438,541892
2018-07-30 10:00:00.000000000,112449.375,112449.375,112266.719,112347.687,15568,541892,541506
2018-07-30 10:30:00.000000000,112329.687,112432.617,112084.969,112282.633,45466,541506,542036
2018-07-30 11:00:00.000000000,112282.633,112821.977,112276.289,112787.477,52346,542036,541708
2018-07-30 13:30:00.000000000,112561.016,112622.312,112168.883,112287.898,72098,541708,540908
2018-07-30 14:00:00.000000000,112287.898,112383.289,111694.453,111694.453,80922,540908,540352
2018-07-30 14:30:00.000000000,111694.453,111794.977,111480.383,111527.242,91290,540352,531458
2018-07-30 21:00:00.000000000,111942.109,112275.508,111831.281,112232.82,85380,531458,533472
2018-07-30 21:30:00.000000000,112232.82,112533.203,112227.984,112391.633,61714,533472,535338
2018-07-30 22:00:00.000000000,112391.633,112653.797,112341.844,112556.633,58192,535338,537384
2018-07-30 22:30:00.000000000,112556.633,112734.586,112529.555,112584.867,48838,537384,539240
2018-07-30 23:00:00.000000000,112584.867,112745.0,112478.117,112645.898,39288,539240,540798
2018-07-30 23:30:00.000000000,112645.898,112653.93,112538.727,112597.656,21116,540798,540264
2018-07-31 00:00:00.000000000,112597.656,112620.25,112383.414,112480.437,25332,540264,536168
2018-07-31 00:30:00.000000000,112480.437,112575.586,112446.32,112484.961,12080,536168,532672
2018-07-31 09:00:00.000000000,112432.852,113188.508,112342.523,112850.703,147722,532672,533124
2018-07-31 09:30:00.000000000,112850.703,112864.203,112244.711,112350.953,75204,533124,528488
2018-07-31 10:00:00.000000000,112350.953,112458.133,112269.211,112359.586,19254,528488,527304
2018-07-31 10:30:00.000000000,112362.773,112631.102,112354.75,112631.102,37458,527304,527696
2018-07-31 11:00:00.000000000,112631.102,112889.023,112539.258,112824.586,49080,527696,530510
2018-07-31 13:30:00.000000000,112855.516,113080.227,112755.937,112815.0,74484,530510,533072
2018-07-31 14:00:00.000000000,112815.0,112866.273,112710.937,112750.211,39136,533072,530338
2018-07-31 14:30:00.000000000,112750.211,112915.062,112730.883,112869.555,48116,530338,520050
2018-07-31 21:00:00.000000000,112947.312,113560.305,112597.844,113061.352,166342,520050,524152
2018-07-31 21:30:00.000000000,113061.352,113172.75,112727.703,112741.227,81188,524152,523124
2018-07-31 22:00:00.000000000,112741.227,113130.922,112680.969,113085.148,58246,523124,523436
2018-07-31 22:30:00.000000000,113085.148,113120.062,112906.266,113103.773,36304,523436,523384
2018-07-31 23:00:00.000000000,113103.773,113362.086,113060.422,113312.219,54726,523384,527636
2018-07-31 23:30:00.000000000,113312.219,113460.047,113241.891,113377.719,49458,527636,531706
2018-08-01 00:00:00.000000000,113377.719,113566.258,113317.687,113420.078,30142,531706,529700
2018-08-01 00:30:00.000000000,113420.078,113588.281,113402.797,113502.312,32652,529700,526430
2018-08-01 09:00:00.000000000,113162.734,114089.016,113097.5,113837.086,140382,526430,535014
2018-08-01 09:30:00.000000000,113837.086,113987.016,113602.805,113792.156,55698,535014,533536
2018-08-01 10:00:00.000000000,113792.156,113890.687,113762.898,113802.898,14716,533536,534464
2018-08-01 10:30:00.000000000,113799.594,113823.07,113442.961,113606.734,50422,534464,532880
2018-08-01 11:00:00.000000000,113606.734,113653.273,113341.57,113407.914,39066,532880,532660
2018-08-01 13:30:00.000000000,113412.133,113419.641,112964.211,113152.609,85198,532660,529370
2018-08-01 14:00:00.000000000,113152.609,113456.789,113097.727,113271.586,48680,529370,529006
2018-08-01 14:30:00.000000000,113271.586,113279.57,113082.578,113133.078,49776,529006,523986
2018-08-01 21:00:00.000000000,112667.141,112790.305,112370.195,112541.703,117734,523986,523392
2018-08-01 21:30:00.000000000,112541.703,112582.352,112300.469,112376.75,66662,523392,522480
2018-08-01 22:00:00.000000000,112376.75,112490.891,110854.852,111226.391,201354,522480,516286
2018-08-01 22:30:00.000000000,111226.391,111464.844,111032.312,111337.922,87286,516286,510360
2018-08-01 23:00:00.000000000,111337.922,111361.891,110974.758,111178.578,47086,510360,512158
2018-08-01 23:30:00.000000000,111178.578,111325.641,111090.141,111092.867,27120,512158,513066
2018-08-02 00:00:00.000000000,111092.867,111113.531,110112.57,110223.125,90452,513066,515334
2018-08-02 00:30:00.000000000,110223.125,110295.648,109657.383,109856.383,61700,515334,510826
2018-08-02 09:00:00.000000000,110327.617,110462.648,110241.602,110392.258,115114,510826,505210
2018-08-02 09:30:00.000000000,110392.258,110436.531,110130.117,110151.937,50650,505210,503534
2018-08-02 10:00:00.000000000,110151.937,110332.102,110094.273,110300.695,21550,503534,502402
2018-08-02 10:30:00.000000000,110308.031,110328.453,109875.672,109978.445,48964,502402,503214
2018-08-02 11:00:00.000000000,109978.445,110058.453,109475.141,109573.023,79642,503214,501162
2018-08-02 13:30:00.000000000,109384.398,110087.016,109070.797,109849.25,132208,501162,499400
2018-08-02 14:00:00.000000000,109849.25,110299.18,109840.477,110263.055,60262,499400,497860
2018-08-02 14:30:00.000000000,110263.055,110730.445,110221.625,110402.023,107480,497860,490174
2018-08-02 21:00:00.000000000,110210.727,110373.758,109863.539,110034.969,109936,490174,503458
2018-08-02 21:30:00.000000000,110034.969,110202.734,109729.055,110074.437,60904,503458,507444
2018-08-02 22:00:00.000000000,110074.437,110419.469,109772.492,110257.125,59570,507444,506496
2018-08-02 22:30:00.000000000,110257.125,110342.984,109811.406,109877.336,54306,506496,510702
2018-08-02 23:00:00.000000000,109877.336,110156.57,109578.773,109959.82,62512,510702,513086
2018-08-02 23:30:00.000000000,109959.82,109993.437,109680.898,109852.148,45680,513086,518794
2018-08-03 00:00:00.000000000,109852.148,109902.664,109741.031,109785.602,15954,518794,517806
2018-08-03 00:30:00.000000000,109785.602,109877.227,109496.695,109723.805,27984,517806,513102
2018-08-03 09:00:00.000000000,109800.187,109950.297,109547.602,109798.664,48840,513102,513404
2018-08-03 09:30:00.000000000,109798.664,110088.062,109762.062,110073.828,51538,513404,511310
2018-08-03 10:00:00.000000000,110073.828,110074.062,109921.711,109998.266,13280,511310,509568
2018-08-03 10:30:00.000000000,109995.828,110067.461,109290.422,109507.797,59746,509568,509196
2018-08-03 11:00:00.000000000,109507.797,109997.641,109492.992,109739.773,53858,509196,502558
2018-08-03 13:30:00.000000000,109857.523,109980.289,109585.109,109873.695,42630,502558,501878
2018-08-03 14:00:00.000000000,109873.695,109879.391,109070.023,109093.547,75068,501878,503656
2018-08-03 14:30:00.000000000,109093.547,109316.883,108662.727,108957.133,141550,503656,500822
2018-08-03 21:00:00.000000000,109463.094,109895.148,108416.859,109597.398,176762,500822,503458
2018-08-03 21:30:00.000000000,109597.398,110369.492,109558.703,110019.281,105100,503458,502784
2018-08-03 22:00:00.000000000,110019.281,110670.656,109873.93,110583.477,90330,502784,499982
2018-08-03 22:30:00.000000000,110583.477,110724.961,110333.437,110593.281,70554,499982,500846
2018-08-03 23:00:00.000000000,110593.281,110998.594,110593.281,110722.117,86290,500846,499324
2018-08-03 23:30:00.000000000,110722.117,110925.0,110395.461,110761.664,72004,499324,498608
2018-08-04 00:00:00.000000000,110761.664,110797.062,110567.156,110656.352,24386,498608,497926
2018-08-04 00:30:00.000000000,110656.352,110701.992,110454.25,110571.687,22776,497926,489994
2018-08-06 09:00:00.000000000,110462.203,110572.039,109453.984,109713.727,119450,489994,483188
2018-08-06 09:30:00.000000000,109713.727,110028.5,109679.477,109969.617,40062,483188,478448
2018-08-06 10:00:00.000000000,109969.617,110170.406,109798.758,110090.406,17812,478448,478166
